Word,POS_Tag,Sentence_Count,Token_ID
ago,ADV,1445,12
.,PUNCT,1445,13
There,PRON,1446,0
are,VERB,1446,1
currently,ADV,1446,2
5,NUM,1446,3
locations,NOUN,1446,4
:,PUNCT,1446,5
http://www.hackneys.net/,NOUN,1447,0
The,DET,1448,0
latest,ADJ,1448,1
spot,NOUN,1448,2
for,ADP,1448,3
a,DET,1448,4
real,ADJ,1448,5
Hackney,PROPN,1448,6
's,PART,1448,7
is,AUX,1448,8
Printers,NOUN,1448,9
',PART,1448,10
Row,NOUN,1448,11
:,PUNCT,1448,12
http://www.hackneysprintersrow.net/,PROPN,1449,0
See,VERB,1450,0
what,PRON,1450,1
DD,PROPN,1450,2
&,CCONJ,1450,3
D,PROPN,1450,4
showed,VERB,1450,5
at,ADP,1450,6
the,DET,1450,7
original,ADJ,1450,8
place,NOUN,1450,9
on,ADP,1450,10
Harms,PROPN,1450,11
Rd,PROPN,1450,12
in,ADP,1450,13
Glenview,PROPN,1450,14
:,PUNCT,1450,15
http://www.youtube.com/watch?v=q2lDF0XU3NI,PROPN,1451,0
Along,ADP,1452,0
with,ADP,1452,1
the,DET,1452,2
great,ADJ,1452,3
burger,NOUN,1452,4
try,VERB,1452,5
a,DET,1452,6
brick,NOUN,1452,7
of,ADP,1452,8
onion,NOUN,1452,9
rings,NOUN,1452,10
if,SCONJ,1452,11
you,PRON,1452,12
are,AUX,1452,13
with,ADP,1452,14
someone,PRON,1452,15
.,PUNCT,1452,16
Otherwise,ADV,1453,0
a,DET,1453,1
1/2,NUM,1453,2
brick,NOUN,1453,3
will,AUX,1453,4
be,AUX,1453,5
fine,ADJ,1453,6
:,PUNCT,1453,7
http://www.flickr.com/photos/jellybeanjill13/532522805/,PROPN,1454,0
My,PRON,1455,0
dog,NOUN,1455,1
has,AUX,1455,2
threw,VERB,1455,3
up,ADP,1455,4
yellow,ADJ,1455,5
bile,NOUN,1455,6
for,ADP,1455,7
two,NUM,1455,8
days,NOUN,1455,9
but,CCONJ,1455,10
does,AUX,1455,11
not,PART,1455,12
have,VERB,1455,13
dhirea,PROPN,1455,14
.,PUNCT,1455,15
What,PRON,1456,0
should,AUX,1456,1
I,PRON,1456,2
do,VERB,1456,3
?,PUNCT,1456,4
I,PRON,1457,0
've,AUX,1457,1
tried,VERB,1457,2
bland,ADJ,1457,3
white,ADJ,1457,4
rice,NOUN,1457,5
but,CCONJ,1457,6
he,PRON,1457,7
wo,AUX,1457,8
nt,PART,1457,9
eat,VERB,1457,10
anything,PRON,1457,11
.,PUNCT,1457,12
What,PRON,1458,0
could,AUX,1458,1
it,PRON,1458,2
be,AUX,1458,3
?,PUNCT,1458,4
Should,AUX,1459,0
I,PRON,1459,1
be,AUX,1459,2
concerned,VERB,1459,3
?,PUNCT,1459,4
Call,VERB,1460,0
a,DET,1460,1
vet,NOUN,1460,2
would,AUX,1460,3
be,AUX,1460,4
a,DET,1460,5
good,ADJ,1460,6
idea,NOUN,1460,7
with,ADP,1460,8
a,DET,1460,9
sick,ADJ,1460,10
dog,NOUN,1460,11
VERY,ADJ,1461,0
CONCERNED,PROPN,1461,1
!!!,PUNCT,1461,2
plz,INTJ,1462,0
bring,VERB,1462,1
your,PRON,1462,2
dog,NOUN,1462,3
to,ADP,1462,4
the,DET,1462,5
vet,NOUN,1462,6
ASAP,ADV,1462,7
!!!,PUNCT,1462,8
esp,ADV,1463,0
if,SCONJ,1463,1
not,PART,1463,2
eating,VERB,1463,3
-,PUNCT,1463,4
if,SCONJ,1463,5
it,PRON,1463,6
had,AUX,1463,7
only,ADV,1463,8
happened,VERB,1463,9
once,ADV,1463,10
and,CCONJ,1463,11
could,AUX,1463,12
get,VERB,1463,13
him,PRON,1463,14
to,PART,1463,15
eat,VERB,1463,16
right,ADV,1463,17
away,ADV,1463,18
-,PUNCT,1463,19
it,PRON,1463,20
could,AUX,1463,21
have,AUX,1463,22
been,AUX,1463,23
you,PRON,1463,24
missed,VERB,1463,25
his,PRON,1463,26
meal,NOUN,1463,27
time,NOUN,1463,28
and,CCONJ,1463,29
he,PRON,1463,30
needed,VERB,1463,31
to,PART,1463,32
eat,VERB,1463,33
-,PUNCT,1463,34
since,SCONJ,1463,35
it,PRON,1463,36
sounds,VERB,1463,37
like,SCONJ,1463,38
it,PRON,1463,39
has,AUX,1463,40
happened,VERB,1463,41
several,ADJ,1463,42
times,NOUN,1463,43
over,ADP,1463,44
two,NUM,1463,45
days,NOUN,1463,46
-,PUNCT,1463,47
then,ADV,1463,48
he,PRON,1463,49
may,AUX,1463,50
have,AUX,1463,51
gotten,VERB,1463,52
int,NOUN,1463,53
to,ADP,1463,54
something,PRON,1463,55
that,PRON,1463,56
needs,VERB,1463,57
to,PART,1463,58
be,AUX,1463,59
attended,VERB,1463,60
to,PART,1463,61
RIGHT,ADV,1463,62
AWAY,ADV,1463,63
!!!,PUNCT,1463,64
or,CCONJ,1464,0
has,AUX,1464,1
acquired,VERB,1464,2
some,DET,1464,3
type,NOUN,1464,4
of,ADP,1464,5
disease,NOUN,1464,6
and,CCONJ,1464,7
that,SCONJ,1464,8
too,ADV,1464,9
needs,VERB,1464,10
to,PART,1464,11
be,AUX,1464,12
attended,VERB,1464,13
to,ADP,1464,14
...,PUNCT,1464,15
why,SCONJ,1465,0
are,AUX,1465,1
there,PRON,1465,2
two,NUM,1465,3
statues,NOUN,1465,4
of,ADP,1465,5
David,PROPN,1465,6
?,PUNCT,1465,7
i,PRON,1466,0
doing,VERB,1466,1
a,DET,1466,2
research,NOUN,1466,3
paper,NOUN,1466,4
on,ADP,1466,5
donatello,PROPN,1466,6
and,CCONJ,1466,7
i,PRON,1466,8
notice,VERB,1466,9
that,SCONJ,1466,10
there,PRON,1466,11
are,VERB,1466,12
two,NUM,1466,13
statues,NOUN,1466,14
of,ADP,1466,15
David,PROPN,1466,16
",",PUNCT,1466,17
a,DET,1466,18
bronze,NOUN,1466,19
one,NUM,1466,20
and,CCONJ,1466,21
marble,NOUN,1466,22
one,NUM,1466,23
.,PUNCT,1466,24
Michelangelo,PROPN,1467,0
made,VERB,1467,1
the,DET,1467,2
marble,NOUN,1467,3
one,NUM,1467,4
but,CCONJ,1467,5
why,SCONJ,1467,6
did,AUX,1467,7
he,PRON,1467,8
do,VERB,1467,9
another,PRON,1467,10
if,SCONJ,1467,11
Donatello,PROPN,1467,12
had,AUX,1467,13
already,ADV,1467,14
made,VERB,1467,15
one,NUM,1467,16
?,PUNCT,1467,17
so,ADV,1468,0
i,PRON,1468,1
m,VERB,1468,2
a,DET,1468,3
little,ADV,1468,4
confused,ADJ,1468,5
",",PUNCT,1468,6
why,SCONJ,1468,7
is,AUX,1468,8
there,PRON,1468,9
two,NUM,1468,10
statues,NOUN,1468,11
of,ADP,1468,12
David,PROPN,1468,13
?,PUNCT,1468,14
different,ADJ,1469,0
generations,NOUN,1469,1
",",PUNCT,1469,2
the,DET,1469,3
donatello,NOUN,1469,4
is,AUX,1469,5
of,ADP,1469,6
a,DET,1469,7
boy,NOUN,1469,8
david,PROPN,1469,9
as,ADP,1469,10
a,DET,1469,11
young,ADJ,1469,12
sheep,NOUN,1469,13
Herder,PROPN,1469,14
",",PUNCT,1469,15
the,DET,1469,16
Michelangelo,PROPN,1469,17
is,AUX,1469,18
the,DET,1469,19
grown,VERB,1469,20
up,ADP,1469,21
man,NOUN,1469,22
david,PROPN,1469,23
as,ADP,1469,24
slayer,NOUN,1469,25
and,CCONJ,1469,26
king,NOUN,1469,27
Because,SCONJ,1470,0
he,PRON,1470,1
liked,VERB,1470,2
making,VERB,1470,3
statues,NOUN,1470,4
of,ADP,1470,5
David,PROPN,1470,6
!,PUNCT,1470,7
:D,PUNCT,1470,8
Obviously,ADV,1471,0
",",PUNCT,1471,1
he,PRON,1471,2
should,AUX,1471,3
have,AUX,1471,4
been,AUX,1471,5
arrested,VERB,1471,6
and,CCONJ,1471,7
jailed,VERB,1471,8
-,PUNCT,1471,9
imagine,VERB,1471,10
making,VERB,1471,11
a,DET,1471,12
statue,NOUN,1471,13
or,CCONJ,1471,14
painting,NOUN,1471,15
on,ADP,1471,16
the,DET,1471,17
same,ADJ,1471,18
subject,NOUN,1471,19
as,ADP,1471,20
another,DET,1471,21
artist,NOUN,1471,22
-,PUNCT,1471,23
clearly,ADV,1471,24
insulting,ADJ,1471,25
and,CCONJ,1471,26
disrespecting,VERB,1471,27
-,PUNCT,1471,28
wasted,VERB,1471,29
time,NOUN,1471,30
that,PRON,1471,31
could,AUX,1471,32
have,AUX,1471,33
been,AUX,1471,34
used,VERB,1471,35
making,VERB,1471,36
a,DET,1471,37
statue,NOUN,1471,38
with,ADP,1471,39
clothes,NOUN,1471,40
on,ADP,1471,41
.,PUNCT,1471,42
Name,NOUN,1472,0
of,ADP,1472,1
specific,ADJ,1472,2
Hibachi,PROPN,1472,3
restaurant,NOUN,1472,4
in,ADP,1472,5
Chicago,PROPN,1472,6
?,PUNCT,1472,7
I,PRON,1473,0
have,VERB,1473,1
a,DET,1473,2
friend,NOUN,1473,3
out,ADP,1473,4
in,ADP,1473,5
Chicago,PROPN,1473,6
this,DET,1473,7
week,NOUN,1473,8
",",PUNCT,1473,9
and,CCONJ,1473,10
I,PRON,1473,11
am,AUX,1473,12
trying,VERB,1473,13
to,PART,1473,14
remember,VERB,1473,15
the,DET,1473,16
name,NOUN,1473,17
of,ADP,1473,18
an,DET,1473,19
awesome,ADJ,1473,20
hibachi,NOUN,1473,21
style,NOUN,1473,22
restaurant,NOUN,1473,23
i,PRON,1473,24
visited,VERB,1473,25
while,SCONJ,1473,26
out,ADV,1473,27
there,ADV,1473,28
a,DET,1473,29
couple,NOUN,1473,30
years,NOUN,1473,31
ago,ADV,1473,32
.,PUNCT,1473,33
I,PRON,1474,0
think,VERB,1474,1
it,PRON,1474,2
was,AUX,1474,3
in,ADP,1474,4
the,DET,1474,5
Lincoln,PROPN,1474,6
Square,PROPN,1474,7
area,NOUN,1474,8
but,CCONJ,1474,9
do,AUX,1474,10
n't,PART,1474,11
quote,VERB,1474,12
me,PRON,1474,13
on,ADP,1474,14
that,PRON,1474,15
.,PUNCT,1474,16
It's,PRON,1475,0
',PUNCT,1475,1
gimmick,NOUN,1475,2
',PUNCT,1475,3
was,AUX,1475,4
that,SCONJ,1475,5
you,PRON,1475,6
fill,VERB,1475,7
your,PRON,1475,8
bowl,NOUN,1475,9
cafeteria,NOUN,1475,10
-,PUNCT,1475,11
style,NOUN,1475,12
from,ADP,1475,13
raw,ADJ,1475,14
ingredients,NOUN,1475,15
and,CCONJ,1475,16
leave,VERB,1475,17
it,PRON,1475,18
on,ADP,1475,19
the,DET,1475,20
counter,NOUN,1475,21
with,ADP,1475,22
a,DET,1475,23
chopstick,NOUN,1475,24
listing,VERB,1475,25
your,PRON,1475,26
table,NOUN,1475,27
number,NOUN,1475,28
on,ADP,1475,29
it,PRON,1475,30
.,PUNCT,1475,31
Four,NUM,1476,0
guys,NOUN,1476,1
around,ADP,1476,2
a,DET,1476,3
large,ADJ,1476,4
square,ADJ,1476,5
open,ADJ,1476,6
hibachi,NOUN,1476,7
cook,VERB,1476,8
your,PRON,1476,9
food,NOUN,1476,10
",",PUNCT,1476,11
and,CCONJ,1476,12
when,SCONJ,1476,13
it,PRON,1476,14
's,AUX,1476,15
finished,VERB,1476,16
a,DET,1476,17
server,NOUN,1476,18
brings,VERB,1476,19
it,PRON,1476,20
to,ADP,1476,21
your,PRON,1476,22
table,NOUN,1476,23
.,PUNCT,1476,24
All,ADV,1477,0
-,PUNCT,1477,1
you,PRON,1477,2
can,AUX,1477,3
-,PUNCT,1477,4
eat,VERB,1477,5
style,NOUN,1477,6
deal,NOUN,1477,7
.,PUNCT,1477,8
It,PRON,1478,0
was,AUX,1478,1
pretty,ADV,1478,2
epic,ADJ,1478,3
as,SCONJ,1478,4
I,PRON,1478,5
remember,VERB,1478,6
and,CCONJ,1478,7
would,AUX,1478,8
love,VERB,1478,9
to,PART,1478,10
send,VERB,1478,11
my,PRON,1478,12
friend,NOUN,1478,13
there,ADV,1478,14
.,PUNCT,1478,15
Any,DET,1479,0
help,NOUN,1479,1
?,PUNCT,1479,2
That,PRON,1480,0
is,AUX,1480,1
Flat,PROPN,1480,2
Top,PROPN,1480,3
Grill,PROPN,1480,4
What,PRON,1481,0
's,AUX,1481,1
the,DET,1481,2
best,ADJ,1481,3
time,NOUN,1481,4
to,PART,1481,5
start,VERB,1481,6
a,DET,1481,7
trip,NOUN,1481,8
around,ADP,1481,9
the,DET,1481,10
world,NOUN,1481,11
?,PUNCT,1481,12
Well,INTJ,1482,0
",",PUNCT,1482,1
I,PRON,1482,2
'm,AUX,1482,3
about,ADJ,1482,4
to,PART,1482,5
graduate,VERB,1482,6
in,ADP,1482,7
less,ADJ,1482,8
then,ADV,1482,9
a,DET,1482,10
year,NOUN,1482,11
",",PUNCT,1482,12
and,CCONJ,1482,13
I,PRON,1482,14
'm,AUX,1482,15
planning,VERB,1482,16
to,PART,1482,17
study,VERB,1482,18
medical,ADJ,1482,19
school,NOUN,1482,20
.,PUNCT,1482,21
But,CCONJ,1483,0
since,SCONJ,1483,1
in,ADP,1483,2
my,PRON,1483,3
country,NOUN,1483,4
it,PRON,1483,5
lasts,VERB,1483,6
for,ADP,1483,7
minimum,ADJ,1483,8
6,NUM,1483,9
years,NOUN,1483,10
",",PUNCT,1483,11
and,CCONJ,1483,12
I,PRON,1483,13
want,VERB,1483,14
to,PART,1483,15
go,VERB,1483,16
aground,ADV,1483,17
the,DET,1483,18
world,NOUN,1483,19
",",PUNCT,1483,20
what,PRON,1483,21
do,AUX,1483,22
you,PRON,1483,23
think,VERB,1483,24
",",PUNCT,1483,25
should,AUX,1483,26
I,PRON,1483,27
do,VERB,1483,28
it,PRON,1483,29
before,ADV,1483,30
or,CCONJ,1483,31
after,ADP,1483,32
medical,ADJ,1483,33
school,NOUN,1483,34
?,PUNCT,1483,35
If,SCONJ,1484,0
you,PRON,1484,1
can,AUX,1484,2
afford,VERB,1484,3
to,PART,1484,4
go,VERB,1484,5
before,ADV,1484,6
",",PUNCT,1484,7
then,ADV,1484,8
by,ADP,1484,9
all,DET,1484,10
means,NOUN,1484,11
",",PUNCT,1484,12
GO,PROPN,1484,13
.,PUNCT,1484,14
If,SCONJ,1485,0
you,PRON,1485,1
have,VERB,1485,2
to,PART,1485,3
wait,VERB,1485,4
",",PUNCT,1485,5
due,ADP,1485,6
to,ADP,1485,7
financial,ADJ,1485,8
reasons,NOUN,1485,9
",",PUNCT,1485,10
then,ADV,1485,11
wait,VERB,1485,12
.,PUNCT,1485,13
I,PRON,1486,0
would,AUX,1486,1
much,ADV,1486,2
rather,ADV,1486,3
put,VERB,1486,4
it,PRON,1486,5
off,ADP,1486,6
until,SCONJ,1486,7
I,PRON,1486,8
can,AUX,1486,9
afford,VERB,1486,10
to,PART,1486,11
have,VERB,1486,12
the,DET,1486,13
vacation,NOUN,1486,14
of,ADP,1486,15
a,DET,1486,16
lifetime,NOUN,1486,17
as,SCONJ,1486,18
I,PRON,1486,19
'm,AUX,1486,20
sure,ADJ,1486,21
this,DET,1486,22
trip,NOUN,1486,23
is,AUX,1486,24
intended,VERB,1486,25
to,PART,1486,26
be,AUX,1486,27
.,PUNCT,1486,28
Airfare,NOUN,1487,0
alone,ADV,1487,1
will,AUX,1487,2
be,AUX,1487,3
incredibly,ADV,1487,4
expensive,ADJ,1487,5
so,ADV,1487,6
make,VERB,1487,7
sure,ADJ,1487,8
you,PRON,1487,9
have,VERB,1487,10
the,DET,1487,11
money,NOUN,1487,12
and,CCONJ,1487,13
of,ADP,1487,14
course,NOUN,1487,15
free,ADJ,1487,16
time,NOUN,1487,17
to,PART,1487,18
take,VERB,1487,19
your,PRON,1487,20
time,NOUN,1487,21
and,CCONJ,1487,22
have,VERB,1487,23
a,DET,1487,24
great,ADJ,1487,25
time,NOUN,1487,26
.,PUNCT,1487,27
canon,NOUN,1488,0
t2i,PROPN,1488,1
stops,VERB,1488,2
working,VERB,1488,3
?,PUNCT,1488,4
My,PRON,1489,0
canon,NOUN,1489,1
t2i,PROPN,1489,2
stops,VERB,1489,3
working,VERB,1489,4
at,ADP,1489,5
times,NOUN,1489,6
as,ADP,1489,7
in,ADP,1489,8
the,DET,1489,9
power,NOUN,1489,10
bottom,NOUN,1489,11
is,AUX,1489,12
switched,VERB,1489,13
to,ADP,1489,14
"""",PUNCT,1489,15
on,ADP,1489,16
"""",PUNCT,1489,17
but,CCONJ,1489,18
the,DET,1489,19
camera,NOUN,1489,20
does,AUX,1489,21
not,PART,1489,22
respond,VERB,1489,23
to,ADP,1489,24
any,DET,1489,25
function,NOUN,1489,26
.,PUNCT,1489,27
the,DET,1490,0
camera,NOUN,1490,1
only,ADV,1490,2
begins,VERB,1490,3
to,PART,1490,4
work,VERB,1490,5
again,ADV,1490,6
when,SCONJ,1490,7
i,PRON,1490,8
take,VERB,1490,9
out,ADP,1490,10
the,DET,1490,11
battery,NOUN,1490,12
and,CCONJ,1490,13
put,VERB,1490,14
it,PRON,1490,15
back,ADV,1490,16
in,ADV,1490,17
.,PUNCT,1490,18
did,AUX,1491,0
anyone,PRON,1491,1
have,VERB,1491,2
this,DET,1491,3
issue,NOUN,1491,4
?,PUNCT,1491,5
is,AUX,1492,0
it,PRON,1492,1
worthy,ADJ,1492,2
to,PART,1492,3
send,VERB,1492,4
in,ADP,1492,5
for,ADP,1492,6
warranty,NOUN,1492,7
repair,NOUN,1492,8
?,PUNCT,1492,9
thanks,NOUN,1493,0
!,PUNCT,1493,1
Sounds,VERB,1494,0
simple,ADJ,1494,1
enough,ADV,1494,2
to,ADP,1494,3
me,PRON,1494,4
.,PUNCT,1494,5
Your,PRON,1495,0
camera,NOUN,1495,1
is,AUX,1495,2
n't,PART,1495,3
acting,VERB,1495,4
normally,ADV,1495,5
",",PUNCT,1495,6
you,PRON,1495,7
got,VERB,1495,8
warranty,NOUN,1495,9
",",PUNCT,1495,10
let,VERB,1495,11
Canon,NOUN,1495,12
deal,VERB,1495,13
with,ADP,1495,14
it,PRON,1495,15
.,PUNCT,1495,16
I,PRON,1496,0
would,AUX,1496,1
agree,VERB,1496,2
.,PUNCT,1496,3
I,PRON,1497,0
shoot,VERB,1497,1
a,DET,1497,2
t1i,PROPN,1497,3
and,CCONJ,1497,4
have,AUX,1497,5
n't,PART,1497,6
had,VERB,1497,7
such,DET,1497,8
an,DET,1497,9
issue,NOUN,1497,10
.,PUNCT,1497,11
I,PRON,1498,0
also,ADV,1498,1
agree,VERB,1498,2
it,PRON,1498,3
's,AUX,1498,4
under,ADP,1498,5
warranty,NOUN,1498,6
so,ADV,1498,7
get,VERB,1498,8
in,ADP,1498,9
touch,NOUN,1498,10
with,ADP,1498,11
Canon,PROPN,1498,12
.,PUNCT,1498,13
It,PRON,1499,0
sounds,VERB,1499,1
like,ADP,1499,2
a,DET,1499,3
firmware,NOUN,1499,4
issue,NOUN,1499,5
and,CCONJ,1499,6
the,DET,1499,7
camera,NOUN,1499,8
requires,VERB,1499,9
a,DET,1499,10
re-boot,NOUN,1499,11
just,ADV,1499,12
like,ADP,1499,13
what,PRON,1499,14
happens,VERB,1499,15
in,ADP,1499,16
a,DET,1499,17
computer,NOUN,1499,18
-,PUNCT,1499,19
needs,VERB,1499,20
a,DET,1499,21
re-start,NOUN,1499,22
from,ADP,1499,23
time,NOUN,1499,24
to,ADP,1499,25
time,NOUN,1499,26
but,CCONJ,1499,27
it,PRON,1499,28
should,AUX,1499,29
n't,PART,1499,30
be,AUX,1499,31
happening,VERB,1499,32
in,ADP,1499,33
a,DET,1499,34
camera,NOUN,1499,35
.,PUNCT,1499,36
Call,VERB,1500,0
Canon,PROPN,1500,1
Cheapest,ADJ,1501,0
airline,NOUN,1501,1
ticket,NOUN,1501,2
from,ADP,1501,3
Raleigh,PROPN,1501,4
to,ADP,1501,5
Philippines,PROPN,1501,6
?,PUNCT,1501,7
I,PRON,1502,0
'm,AUX,1502,1
going,VERB,1502,2
on,ADP,1502,3
a,DET,1502,4
vacation,NOUN,1502,5
to,ADP,1502,6
the,DET,1502,7
Philippines,PROPN,1502,8
in,ADP,1502,9
May,PROPN,1502,10
2012,NUM,1502,11
",",PUNCT,1502,12
and,CCONJ,1502,13
I,PRON,1502,14
'm,AUX,1502,15
starting,VERB,1502,16
from,ADP,1502,17
Raleigh,PROPN,1502,18
",",PUNCT,1502,19
NC,PROPN,1502,20
(,PUNCT,1502,21
RDU,PROPN,1502,22
Airport,PROPN,1502,23
),PUNCT,1502,24
.,PUNCT,1502,25
Which,DET,1503,0
airlines,NOUN,1503,1
should,AUX,1503,2
I,PRON,1503,3
look,VERB,1503,4
into,ADP,1503,5
and,CCONJ,1503,6
when,SCONJ,1503,7
should,AUX,1503,8
I,PRON,1503,9
buy,VERB,1503,10
my,PRON,1503,11
ticket,NOUN,1503,12
?,PUNCT,1503,13
The,PRON,1504,0
sooner,ADV,1504,1
the,DET,1504,2
better,ADJ,1504,3
but,CCONJ,1504,4
I,PRON,1504,5
'd,AUX,1504,6
probably,ADV,1504,7
wait,VERB,1504,8
until,ADP,1504,9
after,ADP,1504,10
the,DET,1504,11
holidays,NOUN,1504,12
.,PUNCT,1504,13
Use,VERB,1505,0
Travelocity,PROPN,1505,1
or,CCONJ,1505,2
Expedia,PROPN,1505,3
and,CCONJ,1505,4
see,VERB,1505,5
what,PRON,1505,6
you,PRON,1505,7
come,VERB,1505,8
up,ADP,1505,9
with,ADP,1505,10
.,PUNCT,1505,11
My,PRON,1506,0
friend,NOUN,1506,1
goes,VERB,1506,2
to,ADP,1506,3
the,DET,1506,4
Phils,PROPN,1506,5
every,DET,1506,6
6,NUM,1506,7
months,NOUN,1506,8
or,CCONJ,1506,9
so,ADV,1506,10
and,CCONJ,1506,11
she,PRON,1506,12
has,AUX,1506,13
found,VERB,1506,14
that,SCONJ,1506,15
Korean,PROPN,1506,16
Air,PROPN,1506,17
has,AUX,1506,18
had,VERB,1506,19
the,DET,1506,20
cheapest,ADJ,1506,21
fares,NOUN,1506,22
lately,ADV,1506,23
.,PUNCT,1506,24
Raleigh,PROPN,1507,0
to,ADP,1507,1
Chicago,PROPN,1507,2
",",PUNCT,1507,3
Chicago,PROPN,1507,4
to,ADP,1507,5
Seoul,PROPN,1507,6
and,CCONJ,1507,7
then,ADV,1507,8
Seoul,PROPN,1507,9
to,ADP,1507,10
Manila,PROPN,1507,11
.,PUNCT,1507,12
Compare,VERB,1508,0
compare,VERB,1508,1
compare,NOUN,1508,2
-,PUNCT,1508,3
that,PRON,1508,4
's,AUX,1508,5
the,DET,1508,6
key,NOUN,1508,7
to,ADP,1508,8
getting,VERB,1508,9
the,DET,1508,10
best,ADJ,1508,11
deal,NOUN,1508,12
.,PUNCT,1508,13
Ask,VERB,1509,0
a,DET,1509,1
travel,NOUN,1509,2
agent,NOUN,1509,3
!,PUNCT,1509,4
On,ADP,1510,0
my,PRON,1510,1
last,ADJ,1510,2
6,NUM,1510,3
trips,NOUN,1510,4
here,ADV,1510,5
from,ADP,1510,6
the,DET,1510,7
states,NOUN,1510,8
I,PRON,1510,9
used,VERB,1510,10
"""",PUNCT,1510,11
Fly,NOUN,1510,12
genesis,NOUN,1510,13
"""",PUNCT,1510,14
based,VERB,1510,15
in,ADP,1510,16
Seattle,PROPN,1510,17
",",PUNCT,1510,18
Wa,PROPN,1510,19
.,PUNCT,1510,20
They,PRON,1511,0
gave,VERB,1511,1
the,DET,1511,2
best,ADJ,1511,3
service,NOUN,1511,4
&,CCONJ,1511,5
rates,NOUN,1511,6
I,PRON,1511,7
could,AUX,1511,8
find,VERB,1511,9
.,PUNCT,1511,10
What,PRON,1512,0
is,AUX,1512,1
the,DET,1512,2
best,ADJ,1512,3
place,NOUN,1512,4
to,PART,1512,5
get,VERB,1512,6
discounts,NOUN,1512,7
for,ADP,1512,8
San,PROPN,1512,9
Francisco,PROPN,1512,10
restaurants,NOUN,1512,11
?,PUNCT,1512,12
I,PRON,1513,0
just,ADV,1513,1
moved,VERB,1513,2
into,ADP,1513,3
the,DET,1513,4
city,NOUN,1513,5
",",PUNCT,1513,6
and,CCONJ,1513,7
I,PRON,1513,8
'm,AUX,1513,9
wondering,VERB,1513,10
if,SCONJ,1513,11
there,PRON,1513,12
's,VERB,1513,13
a,DET,1513,14
place,NOUN,1513,15
I,PRON,1513,16
can,AUX,1513,17
get,VERB,1513,18
good,ADJ,1513,19
deals,NOUN,1513,20
on,ADP,1513,21
restaurants,NOUN,1513,22
here,ADV,1513,23
.,PUNCT,1513,24
I,PRON,1514,0
do,AUX,1514,1
n't,PART,1514,2
want,VERB,1514,3
to,PART,1514,4
have,VERB,1514,5
to,PART,1514,6
deal,VERB,1514,7
with,ADP,1514,8
those,DET,1514,9
deal,NOUN,1514,10
-,PUNCT,1514,11
a,DET,1514,12
-,PUNCT,1514,13
day,NOUN,1514,14
websites,NOUN,1514,15
like,ADP,1514,16
Groupon,PROPN,1514,17
.,PUNCT,1514,18
I,PRON,1515,0
just,ADV,1515,1
want,VERB,1515,2
a,DET,1515,3
simple,ADJ,1515,4
way,NOUN,1515,5
to,PART,1515,6
get,VERB,1515,7
a,DET,1515,8
good,ADJ,1515,9
deal,NOUN,1515,10
to,ADP,1515,11
whatever,DET,1515,12
Restaurant,NOUN,1515,13
I,PRON,1515,14
want,VERB,1515,15
",",PUNCT,1515,16
whenever,SCONJ,1515,17
I,PRON,1515,18
want,VERB,1515,19
.,PUNCT,1515,20
Any,DET,1516,0
suggestions,NOUN,1516,1
would,AUX,1516,2
be,AUX,1516,3
really,ADV,1516,4
helpful,ADJ,1516,5
",",PUNCT,1516,6
thanks,NOUN,1516,7
!,PUNCT,1516,8
I,PRON,1517,0
usually,ADV,1517,1
use,VERB,1517,2
ZebraKlub,PROPN,1517,3
.,PUNCT,1517,4
They,PRON,1518,0
basically,ADV,1518,1
buy,VERB,1518,2
daily,ADJ,1518,3
deals,NOUN,1518,4
from,ADP,1518,5
Groupon,PROPN,1518,6
",",PUNCT,1518,7
Living,PROPN,1518,8
Social,PROPN,1518,9
",",PUNCT,1518,10
and,CCONJ,1518,11
all,DET,1518,12
sorts,NOUN,1518,13
of,ADP,1518,14
other,ADJ,1518,15
places,NOUN,1518,16
.,PUNCT,1518,17
So,ADV,1519,0
you,PRON,1519,1
can,AUX,1519,2
pretty,ADV,1519,3
much,ADV,1519,4
get,VERB,1519,5
whatever,DET,1519,6
deal,NOUN,1519,7
you,PRON,1519,8
want,VERB,1519,9
anytime,ADV,1519,10
.,PUNCT,1519,11
Most,ADJ,1520,0
of,ADP,1520,1
the,DET,1520,2
deals,NOUN,1520,3
let,VERB,1520,4
you,PRON,1520,5
eat,VERB,1520,6
for,ADP,1520,7
500,NUM,1520,8
ff,NOUN,1520,9
",",PUNCT,1520,10
and,CCONJ,1520,11
some,PRON,1520,12
of,ADP,1520,13
the,DET,1520,14
deals,NOUN,1520,15
are,AUX,1520,16
even,ADV,1520,17
free,ADJ,1520,18
.,PUNCT,1520,19
If,SCONJ,1521,0
you,PRON,1521,1
want,VERB,1521,2
to,PART,1521,3
eat,VERB,1521,4
cheaply,ADV,1521,5
without,ADP,1521,6
worrying,VERB,1521,7
about,ADP,1521,8
all,DET,1521,9
those,DET,1521,10
daily,ADJ,1521,11
deal,NOUN,1521,12
emails,NOUN,1521,13
every,DET,1521,14
day,NOUN,1521,15
",",PUNCT,1521,16
ZebraKlub,PROPN,1521,17
should,AUX,1521,18
be,AUX,1521,19
perfect,ADJ,1521,20
for,ADP,1521,21
you,PRON,1521,22
.,PUNCT,1521,23
Where,SCONJ,1522,0
can,AUX,1522,1
I,PRON,1522,2
go,VERB,1522,3
