,word,VERB_count,VERB%,PROPN_count,PROPN%,NOUN_count,NOUN%,ADJ_count,ADJ%,open class pos / total,total open class,Entropy
11266,coagulate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11267,paralleled,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11268,enumernate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11269,habituate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11270,tocall,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11271,rememble,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11272,rubbered,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3.0,0.9182958340544894
11273,ean,2,0.3333333333333333,1,0.1666666666666666,3,0.5,0,0.0,1.0,6.0,1.459147917027245
11274,reallyv,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11275,thurste,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11276,-drive,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11277,-fighte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11278,outway,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11279,joggge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11280,workingout,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11281,hitt,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11282,reinvite,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11283,harumph,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11284,peeeeeee,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11285,crunke,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11286,oscillate,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4.0,0.0
11287,contradicted,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11288,boggling,1,0.25,0,0.0,0,0.0,3,0.75,1.0,4.0,0.8112781244591328
11289,depise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11290,do(wo,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11291,poofed,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11292,fulfulle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11293,babynap,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11294,deteoriate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11295,protagonize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11296,gloaste,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11297,ramage,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11298,alise,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11299,neber,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11300,regugate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11301,creap,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11302,ramppage,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11303,-call,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11304,-help,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11305,-tell,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11306,-listen,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11307,-know,1,0.5,0,0.0,1,0.5,0,0.0,0.5,2.0,1.0
11308,critiquing,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11309,-think,2,1.0,0,0.0,0,0.0,0,0.0,0.6666666666666666,2.0,0.0
11310,-brush,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11311,-fulfill,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11312,-put,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11313,snuggling,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11314,matchmake,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11315,sule,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11316,havenever,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11317,palyed,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11318,knck,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11319,*pat,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11320,lillit,1,0.0833333333333333,5,0.4166666666666667,6,0.5,0,0.0,0.9230769230769232,12.0,1.3250112108241774
11321,poisene,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11322,disscuss,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11323,chronicling,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11324,inveigh,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11325,prate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11326,rbiff)âby,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11327,gentrifie,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11328,bract,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11329,invading,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11330,ananlyze,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11331,wathce,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11332,beeing,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11333,urping,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11334,unsigne,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11335,wore,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11336,execrate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11337,wayfare,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11338,scuffle,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3.0,0.9182958340544894
11339,intangle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11340,-goe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11341,-kille,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11342,wrk,30,0.6818181818181818,4,0.0909090909090909,4,0.0909090909090909,6,0.1363636363636363,0.88,44.0,1.3976931442604226
11343,smethe,11,1.0,0,0.0,0,0.0,0,0.0,0.7333333333333333,11.0,0.0
11344,huile,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11345,oways,1,0.0526315789473684,18,0.9473684210526316,0,0.0,0,0.0,0.8260869565217391,19.0,0.2974722489192897
11346,xpect,3,0.6,2,0.4,0,0.0,0,0.0,1.0,5.0,0.9709505944546688
11347,bside,2,0.4,0,0.0,3,0.6,0,0.0,1.0,5.0,0.9709505944546688
11348,blieve,10,0.8333333333333334,0,0.0,2,0.1666666666666666,0,0.0,1.0,12.0,0.6500224216483541
11349,appreaciate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11350,acs,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,0.75,3.0,1.584962500721156
11351,accpet,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11352,realsie,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11353,omost,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11354,wans,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11355,xpecte,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11356,wrke,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11357,comfuse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11358,lke,4,0.8,0,0.0,0,0.0,1,0.2,0.8333333333333334,5.0,0.7219280948873623
11359,hving,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11360,dclare,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11361,dscribe,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11362,dscribed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11363,hardwrke,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11364,dpresse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11365,tleak,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11366,determind,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11367,4give,2,1.0,0,0.0,0,0.0,0,0.0,0.6666666666666666,2.0,0.0
11368,lyked,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11369,coped,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11370,expected,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11371,annoie,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11372,clanking,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11373,entangle,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11374,cranking,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11375,marchin,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11376,eavaluate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11377,jugde,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11378,explae,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11379,vibed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11380,jammi,1,0.0079365079365079,123,0.9761904761904762,2,0.0158730158730158,0,0.0,0.9264705882352942,126.0,0.18419036670049982
11381,couldever,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11382,hurts[but,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11383,oggle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11384,comlain,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11385,challene,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11386,igore,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11387,ibe,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11388,eard,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11389,fogive,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11390,decice,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11391,dens,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11392,itirate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11393,sche,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11394,happen[face,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11395,darate,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11396,magkandarapa,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11397,tunre,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11398,gooffe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11399,housemaidknocked,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11400,wouldbe,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11401,behoove,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11402,dute,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11403,cre8e,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11404,beatboxe,1,1.0,0,0.0,0,0.0,0,0.0,0.3333333333333333,1.0,0.0
11405,unsealed,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
11406,reconduct,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11407,filled,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11408,evesdroppe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11409,felling,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3.0,0.9182958340544894
11410,toked,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11411,comtinue,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11412,chiongggggg,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11413,liting,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11414,plagarise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11415,rejuvinate,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11416,finalise,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5.0,0.0
11417,practisin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11418,alow,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11419,excludin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11420,to0k,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11421,seel,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11422,manouver,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11423,bricke,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4.0,0.0
11424,stunn,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11425,scoldin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11426,regradin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11427,onnect,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11428,ak,1,0.0833333333333333,8,0.6666666666666666,2,0.1666666666666666,1,0.0833333333333333,1.0,12.0,1.4182958340544896
11429,kitte,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11430,caramelise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11431,modernise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11432,gloome,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11433,experiencing,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11434,tenpure,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11435,moet,1,0.25,0,0.0,2,0.5,1,0.25,1.0,4.0,1.5
11436,stressing,1,0.25,0,0.0,3,0.75,0,0.0,1.0,4.0,0.8112781244591328
11437,debillitate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11438,synthesise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11439,tranquilze,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11440,clamed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11441,emasculate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11442,borrowd,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11443,interleaved,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11444,mindnumbe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11445,recontextualize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11446,piha,1,0.2,2,0.4,2,0.4,0,0.0,1.0,5.0,1.5219280948873626
11447,earnt,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11448,blagge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11449,imixe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11450,introducng,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11451,canpe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11452,undulate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11453,pearlize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11454,vaccinate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11455,rumpe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11456,prolapse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11457,schuge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11458,affirimed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11459,cluttering,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11460,clawed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11461,coasting,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11462,chokin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11463,snobbe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11464,yukking,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11465,agonise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11466,cochituate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11467,chnage,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,1.0,3.0,0.9182958340544894
11468,propse,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11469,recomenende,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11470,alwake,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11471,epl,1,0.2,4,0.8,0,0.0,0,0.0,1.0,5.0,0.7219280948873623
11472,discover--,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11473,bela,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1.0,3.0,1.584962500721156
11474,reccommend,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11475,go/,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11476,know/,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11477,overburden,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11478,roust,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11479,chainsmoke,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11480,gesticulate,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4.0,0.0
11481,buttonhole,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11482,knoiw,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11483,tope,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11484,bolie,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11485,bubby,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11486,eit,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11487,amazinge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11488,disabandone,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11489,stressy,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11490,nuet,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11491,forfiet,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11492,congradulate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11493,dram,1,0.25,0,0.0,3,0.75,0,0.0,1.0,4.0,0.8112781244591328
11494,desesitize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11495,eatch,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11496,folowe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11497,tofig36,1,0.0084033613445378,57,0.4789915966386555,61,0.5126050420168067,0,0.0,0.569377990430622,119.0,1.0607866002934365
11498,mysteriousbob87,1,0.0034364261168384,269,0.9243986254295532,21,0.0721649484536082,0,0.0,0.9572368421052632,291.0,0.40665526934785134
11499,guss,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11500,kome,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11501,know--,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11502,resove,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11503,domine,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
11504,reacting,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11505,forfend,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11506,bullete,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11507,acknowlege,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11508,komplain,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11509,wuvvle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11510,enstate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11511,worshiping,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11512,girate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11513,quotetelevision,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11514,mise,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11515,macguyver,1,0.25,3,0.75,0,0.0,0,0.0,1.0,4.0,0.8112781244591328
11516,danced,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11517,horke,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11518,assualte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11519,unitalicize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11520,bingbe,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11521,attmept,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11522,italicizing,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11523,incinerate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11524,reeses,1,0.1111111111111111,7,0.7777777777777778,1,0.1111111111111111,0,0.0,1.0,9.0,0.9864267287308426
11525,overposte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11526,ploe,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11527,monogramme,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11528,mamage,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11529,wandre,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11530,carved,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11531,memorizing,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11532,rejigger,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11533,annhilate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11534,greenlighte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11535,interfer,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11536,wanted-,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1.0,0.0
11537,luckedc,2,0.027027027027027,71,0.9594594594594594,0,0.0,1,0.0135135135135135,0.9736842105263158,74.0,0.2819932915095927
11538,italisize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11539,rsvpe,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
11540,toget,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11541,receize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11542,trappie,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11543,play.somethe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11544,gattle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11545,barracade,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11546,multitask,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11547,cornfusse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11548,are/,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11549,flickering,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11550,conteraidct,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11551,audioblogge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11552,nede,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11553,carwashe,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
11554,by/,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11555,tivoe,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11556,be--,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11557,nathan(runne,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11558,improvize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11559,settele,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4.0,0.0
11560,travellng,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11561,burry,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11562,ligte,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11563,fantasm,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11564,wasd,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11565,uninstalle,8,1.0,0,0.0,0,0.0,0,0.0,1.0,8.0,0.0
11566,digge,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11567,writed,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
11568,imbed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11569,3.get,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11570,trought,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11571,codename,1,0.1428571428571428,1,0.1428571428571428,5,0.7142857142857143,0,0.0,1.0,7.0,1.1488348542809166
11572,install---,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11573,condamne,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11574,strted,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11575,poite,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11576,addictted,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
11577,fairparke,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
