Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags_5
1849,16,therapist,NOUN,NOUN,None
1849,17,I,PRON,PRON,None
1849,18,regularly,ADV,ADV,None
1849,19,see,VERB,VERB,None
1849,20,.,PUNCT,PUNCT,None
1850,0,Now,ADV,INTJ,ADV
1850,1,I,PRON,PRON,None
1850,2,'ve,AUX,AUX,None
1850,3,found,VERB,VERB,None
1850,4,someone,PRON,PRON,None
1850,5,who,PRON,PRON,None
1850,6,can,AUX,AUX,None
1850,7,manage,VERB,VERB,None
1850,8,to,PART,PART,None
1850,9,do,VERB,VERB,None
1850,10,what,PRON,PRON,None
1850,11,I,PRON,PRON,None
1850,12,really,ADV,ADV,None
1850,13,want,VERB,VERB,None
1850,14,.,PUNCT,PUNCT,None
1851,0,Worst,ADV,ADJ,ADJ
1851,1,Tasting,VERB,PROPN,ADP
1851,2,Pizza,NOUN,PROPN,PUNCT
1852,0,This,DET,DET,None
1852,1,place,NOUN,NOUN,None
1852,2,had,VERB,VERB,None
1852,3,the,DET,DET,None
1852,4,worst,ADV,ADJ,ADJ
1852,5,tasting,VERB,VERB,None
1852,6,pizza,NOUN,NOUN,None
1852,7,I,PRON,PRON,None
1852,8,have,AUX,AUX,None
1852,9,ever,ADV,ADV,None
1852,10,tasted,VERB,VERB,None
1852,11,it,PRON,PRON,None
1852,12,was,AUX,AUX,None
1852,13,possible,ADV,ADJ,ADV
1852,14,the,DET,DET,None
1852,15,worst,ADJ,ADJ,None
1852,16,food,NOUN,NOUN,None
1852,17,I,PRON,PRON,None
1852,18,'ve,AUX,AUX,None
1852,19,ever,ADV,ADV,None
1852,20,eaten,VERB,VERB,None
1852,21,.,PUNCT,PUNCT,None
1853,0,I,PRON,PRON,None
1853,1,do,AUX,AUX,None
1853,2,n't,PART,PART,None
1853,3,recommend,VERB,VERB,None
1853,4,this,DET,DET,None
1853,5,place,NOUN,NOUN,None
1853,6,to,ADP,ADP,None
1853,7,anyone,PRON,PRON,None
1853,8,or,CCONJ,CCONJ,None
1853,9,even,ADV,ADV,None
1853,10,anything,PRON,PRON,None
1853,11,to,PART,PART,None
1853,12,eat,VERB,VERB,None
1853,13,.,PUNCT,PUNCT,None
1854,0,Not,PART,PART,None
1854,1,so,ADV,ADV,None
1854,2,good,ADJ,ADJ,None
1855,0,Not,PART,PART,None
1855,1,worth,ADJ,ADJ,None
1855,2,the,DET,DET,None
1855,3,money,NOUN,NOUN,None
1855,4,.,PUNCT,PUNCT,None
1856,0,Bland,ADJ,PROPN,ADJ
1856,1,and,CCONJ,CCONJ,None
1856,2,over,ADJ,ADP,AUX
1856,3,cooked,X,VERB,NOUN
1856,4,.,PUNCT,PUNCT,None
1857,0,I,PRON,PRON,None
1857,1,felt,VERB,VERB,None
1857,2,as,SCONJ,SCONJ,None
1857,3,if,SCONJ,SCONJ,None
1857,4,I,PRON,PRON,None
1857,5,was,AUX,AUX,None
1857,6,in,ADP,ADP,None
1857,7,an,DET,DET,None
1857,8,over,ADJ,ADV,PROPN
1857,9,priced,X,VERB,NOUN
1857,10,Olive,PROPN,PROPN,None
1857,11,Garden,PROPN,PROPN,None
1857,12,.,PUNCT,PUNCT,None
1858,0,I,PRON,PRON,None
1858,1,was,AUX,AUX,None
1858,2,hoping,VERB,VERB,None
1858,3,to,PART,PART,None
1858,4,have,AUX,AUX,None
1858,5,found,VERB,VERB,None
1858,6,a,DET,DET,None
1858,7,regular,ADJ,ADJ,None
1858,8,place,NOUN,NOUN,None
1858,9,to,PART,PART,None
1858,10,eat,VERB,VERB,None
1858,11,.,PUNCT,PUNCT,None
1859,0,But,CCONJ,CCONJ,None
1859,1,not,PART,PART,None
1859,2,so,ADV,ADV,None
1859,3,.,PUNCT,PUNCT,None
1860,0,I,PRON,PRON,None
1860,1,have,AUX,AUX,None
1860,2,used,VERB,VERB,None
1860,3,Bright,ADJ,PROPN,PROPN
1860,4,Futures,PROPN,PROPN,None
1860,5,for,ADP,ADP,None
1860,6,the,DET,DET,None
1860,7,last,ADJ,ADJ,None
1860,8,7,NUM,NUM,None
1860,9,years,NOUN,NOUN,None
1860,10,.,PUNCT,PUNCT,None
1861,0,I,PRON,PRON,None
1861,1,have,VERB,VERB,None
1861,2,3,NUM,NUM,None
1861,3,children,NOUN,NOUN,None
1861,4,there,ADV,ADV,None
1861,5,and,CCONJ,CCONJ,None
1861,6,they,PRON,PRON,None
1861,7,are,AUX,AUX,None
1861,8,the,DET,DET,None
1861,9,Best,ADJ,PROPN,ADJ
1861,10,.,PUNCT,PUNCT,None
1862,0,They,PRON,PRON,None
1862,1,are,AUX,AUX,None
1862,2,like,ADP,ADP,None
1862,3,family,NOUN,NOUN,None
1862,4,.,PUNCT,PUNCT,None
1863,0,Your,PRON,PRON,None
1863,1,children,NOUN,NOUN,None
1863,2,will,AUX,AUX,None
1863,3,be,AUX,AUX,None
1863,4,taken,VERB,VERB,None
1863,5,care,NOUN,NOUN,None
1863,6,of,ADP,ADP,None
1863,7,and,CCONJ,CCONJ,None
1863,8,loved,VERB,VERB,None
1863,9,by,ADP,ADP,None
1863,10,a,DET,DET,None
1863,11,professional,ADJ,ADJ,None
1863,12,staff,NOUN,NOUN,None
1863,13,.,PUNCT,PUNCT,None
1864,0,Great,ADJ,PROPN,PROPN
1864,1,Service,NOUN,PROPN,PROPN
1864,2,Great,ADJ,ADJ,None
1864,3,People,NOUN,NOUN,None
1865,0,Bisconti,PROPN,PROPN,None
1865,1,wanted,VERB,VERB,None
1865,2,over,ADV,ADP,ADP
1865,3,$,SYM,SYM,None
1865,4,300,NUM,NUM,None
1865,5,to,PART,PART,None
1865,6,fix,VERB,VERB,None
1865,7,my,PRON,PRON,None
1865,8,laptop,NOUN,NOUN,None
1865,9,and,CCONJ,CCONJ,None
1865,10,these,DET,DET,None
1865,11,guys,NOUN,NOUN,None
1865,12,fixed,VERB,VERB,None
1865,13,it,PRON,PRON,None
1865,14,for,ADP,ADP,None
1865,15,$,SYM,SYM,None
1865,16,90,NUM,NUM,None
1865,17,!,PUNCT,PUNCT,None
1866,0,Call,VERB,VERB,None
1866,1,them,PRON,PRON,None
1866,2,today,NOUN,NOUN,None
1866,3,!,PUNCT,PUNCT,None
1867,0,Had,VERB,AUX,VERB
1867,1,it,PRON,PRON,None
1867,2,fixed,VERB,VERB,None
1867,3,within,ADP,ADP,None
1867,4,a,DET,DET,None
1867,5,few,ADJ,ADJ,None
1867,6,days,NOUN,NOUN,None
1867,7,(,PUNCT,PUNCT,None
1867,8,had,VERB,AUX,VERB
1867,9,to,PART,PART,None
1867,10,order,VERB,VERB,None
1867,11,a,DET,DET,None
1867,12,part,NOUN,NOUN,None
1867,13,),PUNCT,PUNCT,None
1867,14,.,PUNCT,PUNCT,None
1868,0,Great,ADJ,PROPN,PROPN
1868,1,Manicure,NOUN,PROPN,PROPN
1869,0,This,DET,DET,None
1869,1,place,NOUN,NOUN,None
1869,2,offers,VERB,VERB,None
1869,3,a,DET,DET,None
1869,4,great,ADJ,ADJ,None
1869,5,manicure,NOUN,NOUN,None
1869,6,and,CCONJ,CCONJ,None
1869,7,pedicure,NOUN,NOUN,None
1869,8,.,PUNCT,PUNCT,None
1870,0,My,PRON,PRON,None
1870,1,nails,NOUN,NOUN,None
1870,2,looked,VERB,VERB,None
1870,3,great,ADJ,ADJ,None
1870,4,for,ADP,ADP,None
1870,5,the,DET,DET,None
1870,6,better,ADJ,ADJ,None
1870,7,part,NOUN,NOUN,None
1870,8,of,ADP,ADP,None
1870,9,2,NUM,NUM,None
1870,10,weeks,NOUN,NOUN,None
1870,11,!,PUNCT,PUNCT,None
1871,0,Also,ADV,ADV,None
1871,1,very,ADV,ADV,None
1871,2,friendly,ADJ,ADJ,None
1871,3,and,CCONJ,CCONJ,None
1871,4,the,DET,DET,None
1871,5,stylists,NOUN,NOUN,None
1871,6,are,AUX,AUX,None
1871,7,not,PART,PART,None
1871,8,in,ADP,ADP,None
1871,9,the,DET,DET,None
1871,10,"""",PUNCT,PUNCT,None
1871,11,been,AUX,AUX,None
1871,12,there,ADV,ADV,None
1871,13,/,SYM,PUNCT,PUNCT
1871,14,done,VERB,VERB,None
1871,15,that,PRON,DET,DET
1871,16,"""",PUNCT,PUNCT,None
1871,17,mood,NOUN,NOUN,None
1871,18,!,PUNCT,PUNCT,None
1872,0,Fast,ADJ,PROPN,PROPN
1872,1,Service,NOUN,PROPN,PUNCT
1872,2,Called,VERB,VERB,None
1872,3,them,PRON,PRON,None
1872,4,one,NUM,NUM,None
1872,5,hour,NOUN,NOUN,None
1872,6,ago,ADV,ADV,None
1872,7,and,CCONJ,CCONJ,None
1872,8,they,PRON,PRON,None
1872,9,just,ADV,ADV,None
1872,10,left,VERB,VERB,None
1872,11,my,PRON,PRON,None
1872,12,house,NOUN,NOUN,None
1872,13,five,NUM,NUM,None
1872,14,minutes,NOUN,NOUN,None
1872,15,ago,ADV,ADV,None
1872,16,.,PUNCT,PUNCT,None
1873,0,My,PRON,PRON,None
1873,1,house,NOUN,NOUN,None
1873,2,already,ADV,ADV,None
1873,3,feels,VERB,VERB,None
1873,4,fresh,ADJ,ADJ,None
1873,5,and,CCONJ,CCONJ,None
1873,6,good,ADJ,ADJ,None
1873,7,thanks,NOUN,NOUN,None
1873,8,to,ADP,ADP,None
1873,9,the,DET,DET,None
1873,10,Battery,PROPN,PROPN,None
1873,11,Park,PROPN,PROPN,None
1873,12,Pest,PROPN,PROPN,None
1873,13,I,PRON,PRON,None
1873,14,'m,AUX,AUX,None
1873,15,enjoying,VERB,VERB,None
1873,16,my,PRON,PRON,None
1873,17,time,NOUN,NOUN,None
1873,18,indoors,ADV,ADV,None
1873,19,much,ADV,ADV,None
1873,20,better,ADV,ADV,None
1873,21,.,PUNCT,PUNCT,None
1874,0,no,DET,DET,None
1874,1,feathers,NOUN,NOUN,None
1874,2,in,ADP,ADP,None
1874,3,stock,NOUN,NOUN,None
1874,4,!!!!,PUNCT,PUNCT,None
1875,0,I,PRON,PRON,None
1875,1,was,AUX,AUX,None
1875,2,very,ADV,ADV,None
1875,3,upset,ADJ,ADJ,None
1875,4,when,ADV,SCONJ,SCONJ
1875,5,I,PRON,PRON,None
1875,6,went,VERB,VERB,None
1875,7,to,ADP,ADP,None
1875,8,Mother,PROPN,PROPN,None
1875,9,Plucker,PROPN,PROPN,None
1875,10,",",PUNCT,PUNCT,None
1875,11,they,PRON,PRON,None
1875,12,had,VERB,VERB,None
1875,13,NO,DET,DET,None
1875,14,FEATHERS,NOUN,NOUN,None
1875,15,and,CCONJ,CCONJ,None
1875,16,the,DET,DET,None
1875,17,quality,NOUN,NOUN,None
1875,18,is,AUX,AUX,None
1875,19,TERRIBLE,ADJ,ADJ,None
1875,20,.,PUNCT,PUNCT,None
1876,0,I,PRON,PRON,None
1876,1,had,VERB,VERB,None
1876,2,to,PART,PART,None
1876,3,dig,VERB,VERB,None
1876,4,in,ADP,ADP,None
1876,5,a,DET,DET,None
1876,6,bag,NOUN,NOUN,None
1876,7,to,PART,PART,None
1876,8,find,VERB,VERB,None
1876,9,one,NUM,NUM,None
1876,10,nice,ADJ,ADJ,None
1876,11,feather,NOUN,NOUN,None
1876,12,",",PUNCT,PUNCT,None
1876,13,what,PRON,DET,DET
1876,14,a,DET,DET,None
1876,15,joke,NOUN,NOUN,None
1876,16,!,PUNCT,PUNCT,None
1877,0,Gets,VERB,VERB,None
1877,1,the,DET,DET,None
1877,2,Job,NOUN,NOUN,None
1877,3,Done,ADJ,VERB,PUNCT
1878,0,We,PRON,PRON,None
1878,1,have,AUX,AUX,None
1878,2,utilized,VERB,VERB,None
1878,3,Mr.,PROPN,PROPN,None
1878,4,Pozza,PROPN,PROPN,None
1878,5,and,CCONJ,CCONJ,None
1878,6,his,PRON,PRON,None
1878,7,firm,NOUN,NOUN,None
1878,8,twice,ADV,ADV,None
1878,9,now,ADV,ADV,None
1878,10,in,ADP,ADP,None
1878,11,our,PRON,PRON,None
1878,12,family,NOUN,NOUN,None
1878,13,and,CCONJ,CCONJ,None
1878,14,both,DET,DET,None
1878,15,times,NOUN,NOUN,None
1878,16,have,AUX,AUX,None
1878,17,been,AUX,AUX,None
1878,18,very,ADV,ADV,None
1878,19,pleased,ADJ,ADJ,None
1878,20,.,PUNCT,PUNCT,None
1879,0,I,PRON,PRON,None
1879,1,would,AUX,AUX,None
1879,2,not,PART,PART,None
1879,3,hesitate,VERB,VERB,None
1879,4,to,PART,PART,None
1879,5,use,VERB,VERB,None
1879,6,him,PRON,PRON,None
1879,7,again,ADV,ADV,None
1879,8,or,CCONJ,CCONJ,None
1879,9,refer,VERB,VERB,None
1879,10,him,PRON,PRON,None
1879,11,to,ADP,ADP,None
1879,12,my,PRON,PRON,None
1879,13,family,NOUN,NOUN,None
1879,14,or,CCONJ,CCONJ,None
1879,15,friends,NOUN,NOUN,None
1879,16,.,PUNCT,PUNCT,None
1880,0,Farrell,PROPN,PROPN,None
1880,1,Electric,PROPN,PROPN,None
1880,2,is,AUX,AUX,None
1880,3,a,DET,DET,None
1880,4,very,ADV,ADV,None
1880,5,good,ADJ,ADJ,None
1880,6,electrical,ADJ,ADJ,None
1880,7,contractor,NOUN,NOUN,None
1880,8,.,PUNCT,PUNCT,None
1881,0,I,PRON,PRON,None
1881,1,'m,AUX,AUX,None
1881,2,pleased,ADJ,ADJ,None
1881,3,that,SCONJ,SCONJ,None
1881,4,someone,PRON,PRON,None
1881,5,referred,VERB,VERB,None
1881,6,me,PRON,PRON,None
1881,7,to,ADP,ADP,None
1881,8,them,PRON,PRON,None
1881,9,for,ADP,ADP,None
1881,10,my,PRON,PRON,None
1881,11,commercial,ADJ,ADJ,None
1881,12,business,NOUN,NOUN,None
1881,13,.,PUNCT,PUNCT,None
1882,0,I,PRON,PRON,None
1882,1,own,VERB,VERB,None
1882,2,a,DET,DET,None
1882,3,property,NOUN,NOUN,None
1882,4,management,NOUN,NOUN,None
1882,5,firm,NOUN,NOUN,None
1882,6,and,CCONJ,CCONJ,None
1882,7,need,VERB,VERB,None
1882,8,a,DET,DET,None
1882,9,contractor,NOUN,NOUN,None
1882,10,with,ADP,ADP,None
1882,11,the,DET,DET,None
1882,12,credentials,NOUN,NOUN,None
1882,13,that,PRON,PRON,None
1882,14,Farrell,PROPN,PROPN,None
1882,15,Electric,PROPN,PROPN,None
1882,16,has,VERB,VERB,None
1882,17,.,PUNCT,PUNCT,None
1883,0,Cleanest,ADJ,ADJ,None
1883,1,guesthouse,NOUN,NOUN,None
1883,2,i,PRON,PRON,None
1883,3,have,AUX,AUX,None
1883,4,been,AUX,AUX,None
1883,5,to,ADP,ADP,None
1884,0,Stayed,VERB,VERB,None
1884,1,here,ADV,ADV,None
1884,2,for,ADP,ADP,None
1884,3,2,NUM,NUM,None
1884,4,nights,NOUN,NOUN,None
1884,5,.,PUNCT,PUNCT,None
1885,0,The,DET,DET,None
1885,1,owner,NOUN,NOUN,None
1885,2,was,AUX,AUX,None
1885,3,very,ADV,ADV,None
1885,4,friendly,ADJ,ADJ,None
1885,5,and,CCONJ,CCONJ,None
1885,6,helpful,ADJ,ADJ,None
1885,7,.,PUNCT,PUNCT,None
1886,0,The,DET,DET,None
1886,1,rooms,NOUN,NOUN,None
1886,2,were,AUX,AUX,None
1886,3,very,ADV,ADV,None
1886,4,clean,ADJ,ADJ,None
1886,5,and,CCONJ,CCONJ,None
1886,6,the,DET,DET,None
1886,7,breakfast,NOUN,NOUN,None
1886,8,was,AUX,AUX,None
1886,9,excellent,ADJ,ADJ,None
1886,10,.,PUNCT,PUNCT,None
1887,0,Good,ADJ,ADJ,None
1887,1,location,NOUN,NOUN,None
1887,2,and,CCONJ,CCONJ,None
1887,3,off,ADP,ADP,None
1887,4,road,NOUN,NOUN,None
1887,5,parking,NOUN,NOUN,None
1887,6,made,VERB,VERB,None
1887,7,our,PRON,PRON,None
1887,8,stay,NOUN,VERB,NOUN
1887,9,very,ADV,ADV,None
1887,10,convenient,ADJ,ADJ,None
1887,11,.,PUNCT,PUNCT,None
1888,0,These,DET,DET,None
1888,1,guys,NOUN,NOUN,None
1888,2,do,VERB,VERB,None
1888,3,great,ADJ,ADJ,None
1888,4,work,NOUN,NOUN,None
1888,5,at,ADP,ADP,None
1888,6,VERY,ADV,ADV,None
1888,7,reasonable,ADJ,ADJ,None
1888,8,prices,NOUN,NOUN,None
1888,9,.,PUNCT,PUNCT,None
1889,0,I,PRON,PRON,None
1889,1,have,AUX,AUX,None
1889,2,use,VERB,VERB,None
1889,3,them,PRON,PRON,None
1889,4,four,NUM,NUM,None
1889,5,times,NOUN,NOUN,None
1889,6,for,SCONJ,ADP,ADP
1889,7,fixing,VERB,VERB,None
1889,8,items,NOUN,NOUN,None
1889,9,from,SCONJ,ADP,ADP
1889,10,pushing,VERB,VERB,None
1889,11,out,ADP,ADP,None
1889,12,a,DET,DET,None
1889,13,dent,NOUN,NOUN,None
1889,14,in,ADP,ADP,None
1889,15,a,DET,DET,None
1889,16,bumper,NOUN,NOUN,None
1889,17,to,SCONJ,ADP,ADP
1889,18,fixing,VERB,VERB,None
1889,19,the,DET,DET,None
1889,20,fender,NOUN,NOUN,None
1889,21,on,ADP,ADP,None
1889,22,my,PRON,PRON,None
1889,23,beloved,ADJ,ADJ,None
1889,24,Miata,PROPN,PROPN,None
1889,25,.,PUNCT,PUNCT,None
1890,0,I,PRON,PRON,None
1890,1,have,AUX,AUX,None
1890,2,never,ADV,ADV,None
1890,3,been,AUX,AUX,None
1890,4,disappointed,VERB,VERB,None
1890,5,.,PUNCT,PUNCT,None
1891,0,Do,AUX,AUX,None
1891,1,n't,PART,PART,None
1891,2,waste,VERB,VERB,None
1891,3,your,PRON,PRON,None
1891,4,money,NOUN,NOUN,None
1891,5,on,ADP,ADP,None
1891,6,the,DET,DET,None
1891,7,jukebox,NOUN,NOUN,None
1892,0,The,DET,DET,None
1892,1,bartender,NOUN,NOUN,None
1892,2,is,AUX,AUX,None
1892,3,a,DET,DET,None
1892,4,douchebag,NOUN,PROPN,NOUN
1892,5,and,CCONJ,CCONJ,None
1892,6,he,PRON,PRON,None
1892,7,has,VERB,VERB,None
1892,8,a,DET,DET,None
1892,9,little,ADJ,ADJ,None
1892,10,console,NOUN,NOUN,None
1892,11,behind,ADP,ADP,None
1892,12,the,DET,DET,None
1892,13,bar,NOUN,NOUN,None
1892,14,where,ADV,SCONJ,SCONJ
1892,15,he,PRON,PRON,None
1892,16,can,AUX,AUX,None
1892,17,delete,VERB,VERB,None
1892,18,songs,NOUN,NOUN,None
1892,19,he,PRON,PRON,None
1892,20,does,AUX,AUX,None
1892,21,n't,PART,PART,None
1892,22,like,VERB,VERB,None
1892,23,",",PUNCT,PUNCT,None
1892,24,and,CCONJ,CCONJ,None
1892,25,you,PRON,PRON,None
1892,26,end,VERB,VERB,None
1892,27,up,ADP,ADP,None
1892,28,paying,VERB,VERB,None
1892,29,for,ADP,ADP,None
1892,30,it,PRON,PRON,None
1892,31,.,PUNCT,PUNCT,None
1893,0,Not,PART,PART,None
1893,1,enough,ADJ,ADJ,None
1893,2,seating,NOUN,NOUN,None
1893,3,.,PUNCT,PUNCT,None
1894,0,spoken,VERB,VERB,None
1894,1,english,ADJ,PROPN,ADP
1894,2,rushi,PROPN,PROPN,None
1895,0,can,AUX,AUX,None
1895,1,ever,ADV,ADV,None
1895,2,&,CCONJ,CCONJ,None
1895,3,never,ADV,ADV,None
1895,4,forget,VERB,VERB,None
1895,5,the,DET,DET,None
1895,6,training,NOUN,NOUN,None
1895,7,undergone,VERB,VERB,None
1895,8,here,ADV,ADV,None
1895,9,which,PRON,PRON,None
1895,10,made,VERB,VERB,None
1895,11,my,PRON,PRON,None
1895,12,life,NOUN,NOUN,None
1895,13,step,VERB,VERB,None
1895,14,onto,ADP,ADP,None
1895,15,the,DET,DET,None
1895,16,successful,ADJ,ADJ,None
1895,17,job,NOUN,NOUN,None
1895,18,without,ADP,ADP,None
1895,19,any,DET,DET,None
1895,20,hurdles,NOUN,NOUN,None
1895,21,.,PUNCT,PUNCT,None
1896,0,The,DET,DET,None
1896,1,staff,NOUN,NOUN,None
1896,2,",",PUNCT,PUNCT,None
1896,3,material,NOUN,NOUN,None
1896,4,provided,VERB,VERB,None
1896,5,",",PUNCT,PUNCT,None
1896,6,infra,X,NOUN,NOUN
1896,7,structure,NOUN,NOUN,None
1896,8,",",PUNCT,PUNCT,None
1896,9,environment,NOUN,NOUN,None
1896,10,&,CCONJ,CCONJ,None
1896,11,low,ADJ,ADJ,None
1896,12,fees,NOUN,NOUN,None
1896,13,totally,ADV,ADV,None
1896,14,above,ADP,ADP,None
1896,15,the,DET,DET,None
1896,16,satisfactory,ADJ,ADJ,None
1896,17,mark,NOUN,NOUN,None
1897,0,Rubbish,NOUN,ADJ,PROPN
1898,0,Took,VERB,VERB,None
1898,1,1,NUM,NUM,None
1898,2,+,SYM,NUM,NUM
1898,3,hour,NOUN,NOUN,None
1898,4,to,PART,PART,None
1898,5,deliver,VERB,VERB,None
1898,6,to,ADP,ADP,None
1898,7,Chatham,PROPN,PROPN,None
1898,8,",",PUNCT,PUNCT,None
1898,9,hair,NOUN,NOUN,None
1898,10,in,ADP,ADP,None
1898,11,food,NOUN,NOUN,None
1898,12,",",PUNCT,PUNCT,None
1898,13,driver,NOUN,NOUN,None
1898,14,did,AUX,AUX,None
1898,15,n't,PART,PART,None
1898,16,know,VERB,VERB,None
1898,17,area,NOUN,NOUN,None
1898,18,.,PUNCT,PUNCT,None
1899,0,Noticed,VERB,VERB,None
1899,1,a,DET,DET,None
1899,2,few,ADJ,ADJ,None
1899,3,of,ADP,ADP,None
1899,4,these,DET,DET,None
1899,5,Cookie,NOUN,PROPN,NOUN
1899,6,cutter,NOUN,NOUN,None
1899,7,places,NOUN,NOUN,None
1899,8,opening,VERB,NOUN,VERB
1899,9,in,ADP,ADP,None
1899,10,Summit,PROPN,PROPN,None
1899,11,and,CCONJ,CCONJ,None
1899,12,New,ADJ,PROPN,PROPN
1899,13,Providence,PROPN,PROPN,None
1899,14,.,PUNCT,PUNCT,None
1900,0,Stick,VERB,VERB,None
1900,1,to,ADP,ADP,None
1900,2,Hop,PROPN,PROPN,None
1900,3,Hing,PROPN,PROPN,None
1900,4,",",PUNCT,PUNCT,None
1900,5,20,NUM,NUM,None
1900,6,year,NOUN,NOUN,None
1900,7,+,SYM,NOUN,ADJ
1900,8,resident,NOUN,NOUN,None
1900,9,.,PUNCT,PUNCT,None
1901,0,Great,ADJ,ADJ,None
1901,1,place,NOUN,NOUN,None
1902,0,Really,ADV,ADV,None
1902,1,great,ADJ,ADJ,None
1902,2,service,NOUN,NOUN,None
1902,3,and,CCONJ,CCONJ,None
1902,4,kind,ADJ,ADJ,None
1902,5,staff,NOUN,NOUN,None
1902,6,.,PUNCT,PUNCT,None
1903,0,The,DET,DET,None
1903,1,haircut,NOUN,NOUN,None
1903,2,was,AUX,AUX,None
1903,3,inexpensive,ADJ,ADJ,None
1903,4,and,CCONJ,CCONJ,None
1903,5,so,ADV,ADV,None
1903,6,were,AUX,AUX,None
1903,7,the,DET,DET,None
1903,8,salon,NOUN,NOUN,None
1903,9,services,NOUN,NOUN,None
1903,10,(,PUNCT,PUNCT,None
1903,11,eyebrows,NOUN,NOUN,None
1903,12,were,AUX,AUX,None
1903,13,cheap,ADJ,ADJ,None
1903,14,!,PUNCT,PUNCT,None
1903,15,),PUNCT,PUNCT,None
1903,16,.,PUNCT,PUNCT,None
1904,0,It,PRON,PRON,None
1904,1,'s,AUX,AUX,None
1904,2,a,DET,DET,None
1904,3,nice,ADJ,ADJ,None
1904,4,",",PUNCT,PUNCT,None
1904,5,relaxed,ADJ,ADJ,None
1904,6,place,NOUN,NOUN,None
1904,7,to,PART,PART,None
1904,8,get,VERB,VERB,None
1904,9,stuff,NOUN,NOUN,None
1904,10,done,VERB,VERB,None
1904,11,and,CCONJ,CCONJ,None
1904,12,relax,VERB,VERB,None
1904,13,.,PUNCT,PUNCT,None
1905,0,I,PRON,PRON,None
1905,1,plan,VERB,VERB,None
1905,2,on,SCONJ,ADP,ADP
1905,3,going,VERB,VERB,None
1905,4,again,ADV,ADV,None
1905,5,.,PUNCT,PUNCT,None
1906,0,Amazing,ADJ,ADJ,None
1906,1,customer,NOUN,NOUN,None
1906,2,service,NOUN,NOUN,None
1907,0,I,PRON,PRON,None
1907,1,think,VERB,VERB,None
1907,2,the,DET,DET,None
1907,3,women,NOUN,NOUN,None
1907,4,at,ADP,ADP,None
1907,5,this,DET,DET,None
1907,6,salon,NOUN,NOUN,None
1907,7,know,VERB,VERB,None
1907,8,that,SCONJ,SCONJ,None
1907,9,their,PRON,PRON,None
1907,10,business,NOUN,NOUN,None
1907,11,is,AUX,AUX,None
1907,12,based,VERB,VERB,None
1907,13,primarily,ADV,ADV,None
1907,14,from,ADP,ADP,None
1907,15,referrals,NOUN,NOUN,None
1907,16,.,PUNCT,PUNCT,None
1907,17,:),SYM,X,PUNCT
1908,0,They,PRON,PRON,None
1908,1,were,AUX,AUX,None
1908,2,amazingly,ADV,ADV,None
1908,3,hospitable,ADJ,ADJ,None
1908,4,.,PUNCT,PUNCT,None
1909,0,Edit,PROPN,NOUN,PROPN
1909,1,was,AUX,AUX,None
1909,2,the,DET,DET,None
1909,3,best,ADJ,ADJ,None
1909,4,massage,NOUN,NOUN,None
1909,5,therapist,NOUN,NOUN,None
1909,6,I,PRON,PRON,None
1909,7,'ve,AUX,AUX,None
1909,8,ever,ADV,ADV,None
1909,9,had,VERB,VERB,None
1909,10,and,CCONJ,CCONJ,None
1909,11,I,PRON,PRON,None
1909,12,would,AUX,AUX,None
1909,13,HIGHLY,ADV,PROPN,ADV
1909,14,recommend,VERB,VERB,None
1909,15,her,PRON,PRON,None
1909,16,!,PUNCT,PUNCT,None
1910,0,good,ADJ,ADJ,None
1910,1,outside,ADV,ADV,None
1910,2,",",PUNCT,PUNCT,None
1910,3,bad,ADJ,ADJ,None
1910,4,inside,ADV,ADV,None
1911,0,the,DET,DET,None
1911,1,apartment,NOUN,NOUN,None
1911,2,only,ADV,ADV,None
1911,3,looks,VERB,VERB,None
1911,4,good,ADJ,ADJ,None
1911,5,outsize,ADV,NOUN,ADV
1911,6,",",PUNCT,PUNCT,None
1911,7,inside,NOUN,ADV,PROPN
1911,8,is,AUX,AUX,None
1911,9,too,ADV,ADV,None
1911,10,bad,ADJ,ADJ,None
1911,11,.,PUNCT,PUNCT,None
1912,0,too,ADV,ADV,None
1912,1,many,ADJ,ADJ,None
1912,2,bugs,NOUN,NOUN,None
1912,3,some,DET,PRON,PRON
1912,4,you,PRON,PRON,None
1912,5,even,ADV,ADV,None
1912,6,never,ADV,ADV,None
1912,7,seen,VERB,VERB,None
1912,8,before,ADV,ADV,None
1912,9,.,PUNCT,PUNCT,None
1913,0,the,DET,DET,None
1913,1,attitude,NOUN,NOUN,None
1913,2,of,ADP,ADP,None
1913,3,some,DET,DET,None
1913,4,staff,NOUN,NOUN,None
1913,5,is,AUX,AUX,None
1913,6,terrible,ADJ,ADJ,None
1913,7,",",PUNCT,PUNCT,None
1913,8,did,AUX,AUX,None
1913,9,not,PART,PART,None
1913,10,solve,VERB,VERB,None
1913,11,anything,PRON,PRON,None
1913,12,only,ADV,ADV,None
1913,13,say,VERB,VERB,None
1913,14,i,PRON,PRON,None
1913,15,can,AUX,AUX,None
1913,16,do,VERB,VERB,None
1913,17,nothing,PRON,PRON,None
1913,18,.,PUNCT,PUNCT,None
1914,0,great,ADJ,ADJ,None
1914,1,tmobile,PROPN,NOUN,NOUN
1914,2,service,NOUN,NOUN,None
1915,0,I,PRON,PRON,None
1915,1,was,AUX,AUX,None
