Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags,Combined_Algorithm_Tags
1496,1,would,AUX,AUX,,AUX
1496,2,agree,VERB,VERB,,VERB
1496,3,.,PUNCT,PUNCT,,PUNCT
1497,0,I,PRON,PRON,,PRON
1497,1,shoot,VERB,VERB,,VERB
1497,2,a,DET,DET,,DET
1497,3,t1i,PROPN,PROPN,,PROPN
1497,4,and,CCONJ,CCONJ,,CCONJ
1497,5,have,AUX,AUX,,AUX
1497,6,n't,PART,PART,,PART
1497,7,had,VERB,VERB,,VERB
1497,8,such,DET,DET,,DET
1497,9,an,DET,DET,,DET
1497,10,issue,NOUN,NOUN,,NOUN
1497,11,.,PUNCT,PUNCT,,PUNCT
1498,0,I,PRON,PRON,,PRON
1498,1,also,ADV,ADV,,ADV
1498,2,agree,VERB,VERB,,VERB
1498,3,it,PRON,PRON,,PRON
1498,4,'s,AUX,AUX,,AUX
1498,5,under,ADP,ADP,,ADP
1498,6,warranty,NOUN,NOUN,,NOUN
1498,7,so,ADV,ADV,,ADV
1498,8,get,VERB,VERB,,VERB
1498,9,in,ADP,ADP,,ADP
1498,10,touch,NOUN,NOUN,,NOUN
1498,11,with,ADP,ADP,,ADP
1498,12,Canon,PROPN,PROPN,,PROPN
1498,13,.,PUNCT,PUNCT,,PUNCT
1499,0,It,PRON,PRON,,PRON
1499,1,sounds,VERB,VERB,,VERB
1499,2,like,ADP,ADP,,ADP
1499,3,a,DET,DET,,DET
1499,4,firmware,NOUN,NOUN,,NOUN
1499,5,issue,NOUN,NOUN,,NOUN
1499,6,and,CCONJ,CCONJ,,CCONJ
1499,7,the,DET,DET,,DET
1499,8,camera,NOUN,NOUN,,NOUN
1499,9,requires,VERB,VERB,,VERB
1499,10,a,DET,DET,,DET
1499,11,re-boot,NOUN,NOUN,,NOUN
1499,12,just,ADV,ADV,,ADV
1499,13,like,ADP,ADP,,ADP
1499,14,what,PRON,PRON,,PRON
1499,15,happens,VERB,VERB,,VERB
1499,16,in,ADP,ADP,,ADP
1499,17,a,DET,DET,,DET
1499,18,computer,NOUN,NOUN,,NOUN
1499,19,-,PUNCT,PUNCT,,PUNCT
1499,20,needs,VERB,VERB,,VERB
1499,21,a,DET,DET,,DET
1499,22,re-start,NOUN,NOUN,,NOUN
1499,23,from,ADP,ADP,,ADP
1499,24,time,NOUN,NOUN,,NOUN
1499,25,to,ADP,ADP,,ADP
1499,26,time,NOUN,NOUN,,NOUN
1499,27,but,CCONJ,CCONJ,,CCONJ
1499,28,it,PRON,PRON,,PRON
1499,29,should,AUX,AUX,,AUX
1499,30,n't,PART,PART,,PART
1499,31,be,AUX,AUX,,AUX
1499,32,happening,VERB,VERB,,VERB
1499,33,in,ADP,ADP,,ADP
1499,34,a,DET,DET,,DET
1499,35,camera,NOUN,NOUN,,NOUN
1499,36,.,PUNCT,PUNCT,,PUNCT
1500,0,Call,VERB,VERB,,VERB
1500,1,Canon,PROPN,PROPN,,PROPN
1501,0,Cheapest,ADJ,ADJ,,ADJ
1501,1,airline,NOUN,NOUN,,NOUN
1501,2,ticket,NOUN,NOUN,,NOUN
1501,3,from,ADP,ADP,,ADP
1501,4,Raleigh,PROPN,PROPN,,PROPN
1501,5,to,ADP,ADP,,ADP
1501,6,Philippines,PROPN,PROPN,,PROPN
1501,7,?,PUNCT,PUNCT,,PUNCT
1502,0,I,PRON,PRON,,PRON
1502,1,'m,AUX,AUX,,AUX
1502,2,going,VERB,VERB,,VERB
1502,3,on,ADP,ADP,,ADP
1502,4,a,DET,DET,,DET
1502,5,vacation,NOUN,NOUN,,NOUN
1502,6,to,ADP,ADP,,ADP
1502,7,the,DET,DET,,DET
1502,8,Philippines,PROPN,PROPN,,PROPN
1502,9,in,ADP,ADP,,ADP
1502,10,May,PROPN,PROPN,,PROPN
1502,11,2012,NUM,NUM,,NUM
1502,12,",",PUNCT,PUNCT,,PUNCT
1502,13,and,CCONJ,CCONJ,,CCONJ
1502,14,I,PRON,PRON,,PRON
1502,15,'m,AUX,AUX,,AUX
1502,16,starting,VERB,VERB,,VERB
1502,17,from,ADP,ADP,,ADP
1502,18,Raleigh,PROPN,PROPN,,PROPN
1502,19,",",PUNCT,PUNCT,,PUNCT
1502,20,NC,PROPN,PROPN,,PROPN
1502,21,(,PUNCT,PUNCT,,PUNCT
1502,22,RDU,PROPN,PROPN,,PROPN
1502,23,Airport,PROPN,PROPN,,PROPN
1502,24,),PUNCT,PUNCT,,PUNCT
1502,25,.,PUNCT,PUNCT,,PUNCT
1503,0,Which,DET,DET,,DET
1503,1,airlines,NOUN,NOUN,,NOUN
1503,2,should,AUX,AUX,,AUX
1503,3,I,PRON,PRON,,PRON
1503,4,look,VERB,VERB,,VERB
1503,5,into,ADP,ADP,,ADP
1503,6,and,CCONJ,CCONJ,,CCONJ
1503,7,when,ADV,SCONJ,SCONJ,SCONJ
1503,8,should,AUX,AUX,,AUX
1503,9,I,PRON,PRON,,PRON
1503,10,buy,VERB,VERB,,VERB
1503,11,my,PRON,PRON,,PRON
1503,12,ticket,NOUN,NOUN,,NOUN
1503,13,?,PUNCT,PUNCT,,PUNCT
1504,0,The,DET,PRON,PRON,PRON
1504,1,sooner,ADV,ADV,,ADV
1504,2,the,DET,DET,,DET
1504,3,better,ADV,ADJ,ADJ,ADJ
1504,4,but,CCONJ,CCONJ,,CCONJ
1504,5,I,PRON,PRON,,PRON
1504,6,'d,AUX,AUX,,AUX
1504,7,probably,ADV,ADV,,ADV
1504,8,wait,VERB,VERB,,VERB
1504,9,until,ADP,ADP,,ADP
1504,10,after,ADP,ADP,,ADP
1504,11,the,DET,DET,,DET
1504,12,holidays,NOUN,NOUN,,NOUN
1504,13,.,PUNCT,PUNCT,,PUNCT
1505,0,Use,VERB,VERB,,VERB
1505,1,Travelocity,PROPN,PROPN,,PROPN
1505,2,or,CCONJ,CCONJ,,CCONJ
1505,3,Expedia,PROPN,PROPN,,PROPN
1505,4,and,CCONJ,CCONJ,,CCONJ
1505,5,see,VERB,VERB,,VERB
1505,6,what,PRON,PRON,,PRON
1505,7,you,PRON,PRON,,PRON
1505,8,come,VERB,VERB,,VERB
1505,9,up,ADV,ADP,ADP,ADP
1505,10,with,ADP,ADP,,ADP
1505,11,.,PUNCT,PUNCT,,PUNCT
1506,0,My,PRON,PRON,,PRON
1506,1,friend,NOUN,NOUN,,NOUN
1506,2,goes,VERB,VERB,,VERB
1506,3,to,ADP,ADP,,ADP
1506,4,the,DET,DET,,DET
1506,5,Phils,PROPN,PROPN,,PROPN
1506,6,every,DET,DET,,DET
1506,7,6,NUM,NUM,,NUM
1506,8,months,NOUN,NOUN,,NOUN
1506,9,or,CCONJ,CCONJ,,CCONJ
1506,10,so,ADV,ADV,,ADV
1506,11,and,CCONJ,CCONJ,,CCONJ
1506,12,she,PRON,PRON,,PRON
1506,13,has,AUX,AUX,,AUX
1506,14,found,VERB,VERB,,VERB
1506,15,that,SCONJ,SCONJ,,SCONJ
1506,16,Korean,PROPN,PROPN,,PROPN
1506,17,Air,PROPN,PROPN,,PROPN
1506,18,has,AUX,AUX,,AUX
1506,19,had,VERB,VERB,,VERB
1506,20,the,DET,DET,,DET
1506,21,cheapest,ADJ,ADJ,,ADJ
1506,22,fares,NOUN,NOUN,,NOUN
1506,23,lately,ADV,ADV,,ADV
1506,24,.,PUNCT,PUNCT,,PUNCT
1507,0,Raleigh,PROPN,PROPN,,PROPN
1507,1,to,ADP,ADP,,ADP
1507,2,Chicago,PROPN,PROPN,,PROPN
1507,3,",",PUNCT,PUNCT,,PUNCT
1507,4,Chicago,PROPN,PROPN,,PROPN
1507,5,to,ADP,ADP,,ADP
1507,6,Seoul,PROPN,PROPN,,PROPN
1507,7,and,CCONJ,CCONJ,,CCONJ
1507,8,then,ADV,ADV,,ADV
1507,9,Seoul,PROPN,PROPN,,PROPN
1507,10,to,ADP,ADP,,ADP
1507,11,Manila,PROPN,PROPN,,PROPN
1507,12,.,PUNCT,PUNCT,,PUNCT
1508,0,Compare,VERB,VERB,,VERB
1508,1,compare,VERB,VERB,,VERB
1508,2,compare,VERB,NOUN,NOUN,NOUN
1508,3,-,PUNCT,PUNCT,,PUNCT
1508,4,that,PRON,PRON,,PRON
1508,5,'s,AUX,AUX,,AUX
1508,6,the,DET,DET,,DET
1508,7,key,NOUN,NOUN,,NOUN
1508,8,to,SCONJ,ADP,ADP,ADP
1508,9,getting,VERB,VERB,,VERB
1508,10,the,DET,DET,,DET
1508,11,best,ADJ,ADJ,,ADJ
1508,12,deal,NOUN,NOUN,,NOUN
1508,13,.,PUNCT,PUNCT,,PUNCT
1509,0,Ask,VERB,VERB,,VERB
1509,1,a,DET,DET,,DET
1509,2,travel,NOUN,NOUN,,NOUN
1509,3,agent,NOUN,NOUN,,NOUN
1509,4,!,PUNCT,PUNCT,,PUNCT
1510,0,On,ADP,ADP,,ADP
1510,1,my,PRON,PRON,,PRON
1510,2,last,ADJ,ADJ,,ADJ
1510,3,6,NUM,NUM,,NUM
1510,4,trips,NOUN,NOUN,,NOUN
1510,5,here,ADV,ADV,,ADV
1510,6,from,ADP,ADP,,ADP
1510,7,the,DET,DET,,DET
1510,8,states,PROPN,NOUN,PROPN,NOUN
1510,9,I,PRON,PRON,,PRON
1510,10,used,VERB,VERB,,VERB
1510,11,"""",PUNCT,PUNCT,,PUNCT
1510,12,Fly,PROPN,NOUN,DET,NOUN
1510,13,genesis,PROPN,NOUN,PROPN,NOUN
1510,14,"""",PUNCT,PUNCT,,PUNCT
1510,15,based,VERB,VERB,,VERB
1510,16,in,ADP,ADP,,ADP
1510,17,Seattle,PROPN,PROPN,,PROPN
1510,18,",",PUNCT,PUNCT,,PUNCT
1510,19,Wa,PROPN,PROPN,,PROPN
1510,20,.,PUNCT,PUNCT,,PUNCT
1511,0,They,PRON,PRON,,PRON
1511,1,gave,VERB,VERB,,VERB
1511,2,the,DET,DET,,DET
1511,3,best,ADJ,ADJ,,ADJ
1511,4,service,NOUN,NOUN,,NOUN
1511,5,&,CCONJ,CCONJ,,CCONJ
1511,6,rates,NOUN,NOUN,,NOUN
1511,7,I,PRON,PRON,,PRON
1511,8,could,AUX,AUX,,AUX
1511,9,find,VERB,VERB,,VERB
1511,10,.,PUNCT,PUNCT,,PUNCT
1512,0,What,PRON,PRON,,PRON
1512,1,is,AUX,AUX,,AUX
1512,2,the,DET,DET,,DET
1512,3,best,ADJ,ADJ,,ADJ
1512,4,place,NOUN,NOUN,,NOUN
1512,5,to,PART,PART,,PART
1512,6,get,VERB,VERB,,VERB
1512,7,discounts,NOUN,NOUN,,NOUN
1512,8,for,ADP,ADP,,ADP
1512,9,San,PROPN,PROPN,,PROPN
1512,10,Francisco,PROPN,PROPN,,PROPN
1512,11,restaurants,NOUN,NOUN,,NOUN
1512,12,?,PUNCT,PUNCT,,PUNCT
1513,0,I,PRON,PRON,,PRON
1513,1,just,ADV,ADV,,ADV
1513,2,moved,VERB,VERB,,VERB
1513,3,into,ADP,ADP,,ADP
1513,4,the,DET,DET,,DET
1513,5,city,NOUN,NOUN,,NOUN
1513,6,",",PUNCT,PUNCT,,PUNCT
1513,7,and,CCONJ,CCONJ,,CCONJ
1513,8,I,PRON,PRON,,PRON
1513,9,'m,AUX,AUX,,AUX
1513,10,wondering,VERB,VERB,,VERB
1513,11,if,SCONJ,SCONJ,,SCONJ
1513,12,there,PRON,PRON,,PRON
1513,13,'s,VERB,VERB,,VERB
1513,14,a,DET,DET,,DET
1513,15,place,NOUN,NOUN,,NOUN
1513,16,I,PRON,PRON,,PRON
1513,17,can,AUX,AUX,,AUX
1513,18,get,VERB,VERB,,VERB
1513,19,good,ADJ,ADJ,,ADJ
1513,20,deals,NOUN,NOUN,,NOUN
1513,21,on,ADP,ADP,,ADP
1513,22,restaurants,NOUN,NOUN,,NOUN
1513,23,here,ADV,ADV,,ADV
1513,24,.,PUNCT,PUNCT,,PUNCT
1514,0,I,PRON,PRON,,PRON
1514,1,do,AUX,AUX,,AUX
1514,2,n't,PART,PART,,PART
1514,3,want,VERB,VERB,,VERB
1514,4,to,PART,PART,,PART
1514,5,have,VERB,VERB,,VERB
1514,6,to,PART,PART,,PART
1514,7,deal,VERB,VERB,,VERB
1514,8,with,ADP,ADP,,ADP
1514,9,those,DET,DET,,DET
1514,10,deal,NOUN,NOUN,,NOUN
1514,11,-,PUNCT,PUNCT,,PUNCT
1514,12,a,DET,DET,,DET
1514,13,-,PUNCT,PUNCT,,PUNCT
1514,14,day,NOUN,NOUN,,NOUN
1514,15,websites,NOUN,NOUN,,NOUN
1514,16,like,ADP,ADP,,ADP
1514,17,Groupon,PROPN,PROPN,,PROPN
1514,18,.,PUNCT,PUNCT,,PUNCT
1515,0,I,PRON,PRON,,PRON
1515,1,just,ADV,ADV,,ADV
1515,2,want,VERB,VERB,,VERB
1515,3,a,DET,DET,,DET
1515,4,simple,ADJ,ADJ,,ADJ
1515,5,way,NOUN,NOUN,,NOUN
1515,6,to,PART,PART,,PART
1515,7,get,VERB,VERB,,VERB
1515,8,a,DET,DET,,DET
1515,9,good,ADJ,ADJ,,ADJ
1515,10,deal,NOUN,NOUN,,NOUN
1515,11,to,ADP,ADP,,ADP
1515,12,whatever,DET,DET,,DET
1515,13,Restaurant,NOUN,NOUN,,NOUN
1515,14,I,PRON,PRON,,PRON
1515,15,want,VERB,VERB,,VERB
1515,16,",",PUNCT,PUNCT,,PUNCT
1515,17,whenever,ADV,SCONJ,SCONJ,SCONJ
1515,18,I,PRON,PRON,,PRON
1515,19,want,VERB,VERB,,VERB
1515,20,.,PUNCT,PUNCT,,PUNCT
1516,0,Any,DET,DET,,DET
1516,1,suggestions,NOUN,NOUN,,NOUN
1516,2,would,AUX,AUX,,AUX
1516,3,be,AUX,AUX,,AUX
1516,4,really,ADV,ADV,,ADV
1516,5,helpful,ADJ,ADJ,,ADJ
1516,6,",",PUNCT,PUNCT,,PUNCT
1516,7,thanks,NOUN,NOUN,,NOUN
1516,8,!,PUNCT,PUNCT,,PUNCT
1517,0,I,PRON,PRON,,PRON
1517,1,usually,ADV,ADV,,ADV
1517,2,use,VERB,VERB,,VERB
1517,3,ZebraKlub,PROPN,PROPN,,PROPN
1517,4,.,PUNCT,PUNCT,,PUNCT
1518,0,They,PRON,PRON,,PRON
1518,1,basically,ADV,ADV,,ADV
1518,2,buy,VERB,VERB,,VERB
1518,3,daily,ADJ,ADJ,,ADJ
1518,4,deals,NOUN,NOUN,,NOUN
1518,5,from,ADP,ADP,,ADP
1518,6,Groupon,PROPN,PROPN,,PROPN
1518,7,",",PUNCT,PUNCT,,PUNCT
1518,8,Living,PROPN,PROPN,,PROPN
1518,9,Social,PROPN,PROPN,,PROPN
1518,10,",",PUNCT,PUNCT,,PUNCT
1518,11,and,CCONJ,CCONJ,,CCONJ
1518,12,all,DET,DET,,DET
1518,13,sorts,NOUN,NOUN,,NOUN
1518,14,of,ADP,ADP,,ADP
1518,15,other,ADJ,ADJ,,ADJ
1518,16,places,NOUN,NOUN,,NOUN
1518,17,.,PUNCT,PUNCT,,PUNCT
1519,0,So,ADV,ADV,,ADV
1519,1,you,PRON,PRON,,PRON
1519,2,can,AUX,AUX,,AUX
1519,3,pretty,ADV,ADV,,ADV
1519,4,much,ADV,ADV,,ADV
1519,5,get,VERB,VERB,,VERB
1519,6,whatever,DET,DET,,DET
1519,7,deal,NOUN,NOUN,,NOUN
1519,8,you,PRON,PRON,,PRON
1519,9,want,VERB,VERB,,VERB
1519,10,anytime,NOUN,ADV,ADV,ADV
1519,11,.,PUNCT,PUNCT,,PUNCT
1520,0,Most,ADJ,ADJ,,ADJ
1520,1,of,ADP,ADP,,ADP
1520,2,the,DET,DET,,DET
1520,3,deals,NOUN,NOUN,,NOUN
1520,4,let,VERB,VERB,,VERB
1520,5,you,PRON,PRON,,PRON
1520,6,eat,VERB,VERB,,VERB
1520,7,for,ADP,ADP,,ADP
1520,8,500,NUM,NUM,,NUM
1520,9,ff,NOUN,NOUN,,NOUN
1520,10,",",PUNCT,PUNCT,,PUNCT
1520,11,and,CCONJ,CCONJ,,CCONJ
1520,12,some,DET,PRON,ADJ,PRON
1520,13,of,ADP,ADP,,ADP
1520,14,the,DET,DET,,DET
1520,15,deals,NOUN,NOUN,,NOUN
1520,16,are,AUX,AUX,,AUX
1520,17,even,ADV,ADV,,ADV
1520,18,free,ADJ,ADJ,,ADJ
1520,19,.,PUNCT,PUNCT,,PUNCT
1521,0,If,SCONJ,SCONJ,,SCONJ
1521,1,you,PRON,PRON,,PRON
1521,2,want,VERB,VERB,,VERB
1521,3,to,PART,PART,,PART
1521,4,eat,VERB,VERB,,VERB
1521,5,cheaply,ADV,ADV,,ADV
1521,6,without,SCONJ,ADP,ADP,ADP
1521,7,worrying,VERB,VERB,,VERB
1521,8,about,ADP,ADP,,ADP
1521,9,all,DET,DET,,DET
1521,10,those,DET,DET,,DET
1521,11,daily,ADJ,ADJ,,ADJ
1521,12,deal,NOUN,NOUN,,NOUN
1521,13,emails,NOUN,NOUN,,NOUN
1521,14,every,DET,DET,,DET
1521,15,day,NOUN,NOUN,,NOUN
1521,16,",",PUNCT,PUNCT,,PUNCT
1521,17,ZebraKlub,PROPN,PROPN,,PROPN
1521,18,should,AUX,AUX,,AUX
1521,19,be,AUX,AUX,,AUX
1521,20,perfect,ADJ,ADJ,,ADJ
1521,21,for,ADP,ADP,,ADP
1521,22,you,PRON,PRON,,PRON
1521,23,.,PUNCT,PUNCT,,PUNCT
1522,0,Where,ADV,SCONJ,SCONJ,SCONJ
1522,1,can,AUX,AUX,,AUX
1522,2,I,PRON,PRON,,PRON
1522,3,go,VERB,VERB,,VERB
1522,4,on,ADP,ADP,,ADP
1522,5,a,DET,DET,,DET
1522,6,first,ADJ,ADJ,,ADJ
1522,7,date,NOUN,NOUN,,NOUN
1522,8,(,PUNCT,PUNCT,,PUNCT
1522,9,adults,NOUN,NOUN,,NOUN
1522,10,),PUNCT,PUNCT,,PUNCT
1522,11,?,PUNCT,PUNCT,,PUNCT
1523,0,Looking,VERB,VERB,,VERB
1523,1,for,ADP,ADP,,ADP
1523,2,something,PRON,PRON,,PRON
1523,3,on,ADP,ADP,,ADP
1523,4,the,DET,DET,,DET
1523,5,casual,ADJ,ADJ,,ADJ
1523,6,side,NOUN,NOUN,,NOUN
1523,7,and,CCONJ,CCONJ,,CCONJ
1523,8,we,PRON,PRON,,PRON
1523,9,want,VERB,VERB,,VERB
1523,10,it,PRON,PRON,,PRON
1523,11,to,PART,PART,,PART
1523,12,be,AUX,AUX,,AUX
1523,13,fun,ADJ,ADJ,,ADJ
1523,14,.,PUNCT,PUNCT,,PUNCT
1524,0,May,AUX,AUX,,AUX
1524,1,seem,VERB,VERB,,VERB
1524,2,a,DET,DET,,DET
1524,3,little,ADJ,ADJ,,ADJ
1524,4,silly,ADJ,ADJ,,ADJ
1524,5,",",PUNCT,PUNCT,,PUNCT
1524,6,but,CCONJ,CCONJ,,CCONJ
1524,7,",",PUNCT,PUNCT,,PUNCT
1524,8,taking,VERB,VERB,,VERB
1524,9,a,DET,DET,,DET
1524,10,long,ADJ,ADJ,,ADJ
1524,11,ride,NOUN,NOUN,,NOUN
1524,12,on,ADP,ADP,,ADP
1524,13,the,DET,DET,,DET
1524,14,Metra,PROPN,PROPN,,PROPN
1524,15,system,NOUN,NOUN,,NOUN
1524,16,or,CCONJ,CCONJ,,CCONJ
1524,17,the,DET,DET,,DET
1524,18,"""",PUNCT,PUNCT,,PUNCT
1524,19,L,PROPN,PROPN,,PROPN
1524,20,"""",PUNCT,PUNCT,,PUNCT
1524,21,system,NOUN,NOUN,,NOUN
1524,22,is,AUX,AUX,,AUX
1524,23,a,DET,DET,,DET
1524,24,great,ADJ,ADJ,,ADJ
1524,25,way,NOUN,NOUN,,NOUN
1524,26,to,PART,PART,,PART
1524,27,see,VERB,VERB,,VERB
1524,28,the,DET,DET,,DET
1524,29,city,NOUN,NOUN,,NOUN
1524,30,and,CCONJ,CCONJ,,CCONJ
1524,31,sites,NOUN,NOUN,,NOUN
1524,32,without,SCONJ,ADP,ADP,ADP
1524,33,spending,VERB,VERB,,VERB
1524,34,a,DET,DET,,DET
1524,35,fortune,NOUN,NOUN,,NOUN
1524,36,.,PUNCT,PUNCT,,PUNCT
1525,0,Or,CCONJ,CCONJ,,CCONJ
1525,1,how,ADV,SCONJ,SCONJ,SCONJ
1525,2,about,SCONJ,ADP,AUX,ADP
1525,3,visiting,VERB,VERB,,VERB
1525,4,the,DET,DET,,DET
1525,5,Chicago,PROPN,PROPN,,PROPN
1525,6,Botanical,ADJ,PROPN,PROPN,PROPN
1525,7,Gardens,PROPN,PROPN,,PROPN
1525,8,and,CCONJ,CCONJ,,CCONJ
1525,9,see,VERB,VERB,,VERB
1525,10,the,DET,DET,,DET
1525,11,change,NOUN,NOUN,,NOUN
1525,12,of,ADP,ADP,,ADP
1525,13,colors,NOUN,NOUN,,NOUN
1525,14,and,CCONJ,CCONJ,,CCONJ
1525,15,enjoy,VERB,VERB,,VERB
1525,16,the,DET,DET,,DET
1525,17,air,NOUN,NOUN,,NOUN
1525,18,",",PUNCT,PUNCT,,PUNCT
1525,19,They,PRON,PRON,,PRON
1525,20,also,ADV,ADV,,ADV
1525,21,have,VERB,VERB,,VERB
1525,22,many,ADJ,ADJ,,ADJ
1525,23,inside,ADJ,ADJ,,ADJ
1525,24,exhibits,NOUN,NOUN,,NOUN
1525,25,you,PRON,PRON,,PRON
1525,26,might,AUX,AUX,,AUX
1525,27,enjoy,VERB,VERB,,VERB
1525,28,",",PUNCT,PUNCT,,PUNCT
1525,29,food,NOUN,NOUN,,NOUN
1525,30,is,AUX,AUX,,AUX
1525,31,pretty,ADV,ADV,,ADV
1525,32,good,ADJ,ADJ,,ADJ
1525,33,to,ADV,ADP,ADV,ADP
1525,34,.,PUNCT,PUNCT,,PUNCT
1526,0,go,VERB,VERB,,VERB
1526,1,2,ADP,NUM,ADP,NUM
1526,2,starbucks,PROPN,NOUN,CCONJ,NOUN
1526,3,do,AUX,AUX,,AUX
1526,4,nt,PART,PART,,PART
1526,5,spend,VERB,VERB,,VERB
1526,6,more,ADJ,ADJ,,ADJ
1526,7,than,ADP,ADP,,ADP
1526,8,20,NUM,NUM,,NUM
1526,9,bucks,NOUN,NOUN,,NOUN
1526,10,:),SYM,X,PUNCT,X
1527,0,Bike,NOUN,NOUN,,NOUN
1527,1,ride,NOUN,NOUN,,NOUN
1527,2,in,ADP,ADP,,ADP
1527,3,the,DET,DET,,DET
1527,4,park,NOUN,NOUN,,NOUN
1527,5,",",PUNCT,PUNCT,,PUNCT
1527,6,followed,VERB,VERB,,VERB
1527,7,by,ADP,ADP,,ADP
1527,8,coffee,NOUN,NOUN,,NOUN
1527,9,.,PUNCT,PUNCT,,PUNCT
1528,0,You,PRON,PRON,,PRON
1528,1,are,AUX,AUX,,AUX
1528,2,busy,ADJ,ADJ,,ADJ
1528,3,",",PUNCT,PUNCT,,PUNCT
1528,4,you,PRON,PRON,,PRON
1528,5,do,AUX,AUX,,AUX
1528,6,n't,PART,PART,,PART
1528,7,have,VERB,VERB,,VERB
1528,8,to,PART,PART,,PART
1528,9,sit,VERB,VERB,,VERB
1528,10,face,NOUN,NOUN,,NOUN
1528,11,to,ADP,ADP,,ADP
1528,12,face,NOUN,NOUN,,NOUN
1528,13,to,PART,PART,,PART
1528,14,try,VERB,VERB,,VERB
1529,0,to,PART,PART,,PART
1529,1,make,VERB,VERB,,VERB
1529,2,convo,NOUN,PROPN,NOUN,PROPN
1529,3,",",PUNCT,PUNCT,,PUNCT
1529,4,it,PRON,PRON,,PRON
1529,5,'s,AUX,AUX,,AUX
1529,6,short,ADJ,ADJ,,ADJ
1529,7,",",PUNCT,PUNCT,,PUNCT
1529,8,so,ADV,CCONJ,CCONJ,CCONJ
1529,9,if,SCONJ,SCONJ,,SCONJ
1529,10,things,NOUN,NOUN,,NOUN
1529,11,go,VERB,VERB,,VERB
1529,12,great,ADV,ADJ,ADV,ADJ
1529,13,",",PUNCT,PUNCT,,PUNCT
1529,14,you,PRON,PRON,,PRON
1529,15,can,AUX,AUX,,AUX
1530,0,extend,VERB,VERB,,VERB
1530,1,",",PUNCT,PUNCT,,PUNCT
1530,2,and,CCONJ,CCONJ,,CCONJ
1530,3,if,SCONJ,SCONJ,,SCONJ
1530,4,you,PRON,PRON,,PRON
1530,5,want,VERB,VERB,,VERB
1530,6,to,PART,PART,,PART
1530,7,end,VERB,VERB,,VERB
1530,8,it,PRON,PRON,,PRON
1530,9,",",PUNCT,PUNCT,,PUNCT
1530,10,you,PRON,PRON,,PRON
1530,11,just,ADV,ADV,,ADV
1530,12,say,VERB,VERB,,VERB
1530,13,bye,INTJ,INTJ,,INTJ
1530,14,",",PUNCT,PUNCT,,PUNCT
1531,0,got,VERB,VERB,,VERB
1531,1,ta,PART,PART,,PART
1531,2,go,VERB,VERB,,VERB
1531,3,.,PUNCT,PUNCT,,PUNCT
1532,0,I,PRON,PRON,,PRON
1532,1,decided,VERB,VERB,,VERB
1532,2,to,PART,PART,,PART
1532,3,get,VERB,VERB,,VERB
1532,4,a,DET,DET,,DET
1532,5,150,NUM,NUM,,NUM
1532,6,gal,NOUN,NOUN,,NOUN
1532,7,aquarium,NOUN,NOUN,,NOUN
1532,8,",",PUNCT,PUNCT,,PUNCT
1532,9,what,PRON,PRON,,PRON
1532,10,can,AUX,AUX,,AUX
1532,11,I,PRON,PRON,,PRON
1532,12,fill,VERB,VERB,,VERB
1532,13,it,PRON,PRON,,PRON
1532,14,with,ADP,ADP,,ADP
1532,15,?,PUNCT,PUNCT,,PUNCT
1533,0,I,PRON,PRON,,PRON
1533,1,was,AUX,AUX,,AUX
1533,2,thinking,VERB,VERB,,VERB
1533,3,cichlids,NOUN,NOUN,,NOUN
1533,4,?,PUNCT,PUNCT,,PUNCT
1534,0,Possibly,ADV,ADV,,ADV
1534,1,a,DET,DET,,DET
1534,2,freshwater,NOUN,ADJ,ADJ,ADJ
1534,3,tank,NOUN,NOUN,,NOUN
1534,4,with,SCONJ,ADP,ADP,ADP
1534,5,a,DET,DET,,DET
1534,6,ton,NOUN,NOUN,,NOUN
1534,7,of,ADP,ADP,,ADP
1534,8,different,ADJ,ADJ,,ADJ
1534,9,species,NOUN,NOUN,,NOUN
1534,10,in,ADP,ADP,,ADP
1534,11,there,ADV,ADV,,ADV
1534,12,.,PUNCT,PUNCT,,PUNCT
1535,0,I,PRON,PRON,,PRON
1535,1,'ve,AUX,AUX,,AUX
1535,2,never,ADV,ADV,,ADV
1535,3,kept,VERB,VERB,,VERB
1535,4,cichlids,NOUN,NOUN,,NOUN
1535,5,though,ADV,ADV,,ADV
1535,6,.,PUNCT,PUNCT,,PUNCT
1536,0,I,PRON,PRON,,PRON
1536,1,know,VERB,VERB,,VERB
1536,2,saltwater,NOUN,NOUN,,NOUN
1536,3,is,AUX,AUX,,AUX
1536,4,a,DET,DET,,DET
1536,5,possibility,NOUN,NOUN,,NOUN
1536,6,",",PUNCT,PUNCT,,PUNCT
1536,7,can,AUX,AUX,,AUX
1536,8,you,PRON,PRON,,PRON
1536,9,give,VERB,VERB,,VERB
1536,10,me,PRON,PRON,,PRON
1536,11,a,DET,DET,,DET
1536,12,possible,ADJ,ADJ,,ADJ
1536,13,stocking,NOUN,NOUN,,NOUN
1536,14,option,NOUN,NOUN,,NOUN
1536,15,for,ADP,ADP,,ADP
1536,16,that,PRON,PRON,,PRON
1536,17,too,ADV,ADV,,ADV
1536,18,?,PUNCT,PUNCT,,PUNCT
1537,0,I,PRON,PRON,,PRON
1537,1,'ll,AUX,AUX,,AUX
1537,2,choose,VERB,VERB,,VERB
