,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma
21717,1782,5,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
21718,1783,0,Very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very
21719,1783,1,friendly,ADJ,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,friendly
21720,1783,2,place,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,place
21721,1783,3,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21722,1784,0,Love,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,love
21723,1784,1,Hop,PROPN,PROPN,DET,DET,DET,DET,DET,DET,DET,DET,DET,Hop
21724,1784,2,City,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,City
21725,1785,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this
21726,1785,1,place,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,place
21727,1785,2,is,AUX,AUX,AUX,AUX,AUX,AUX,VERB,AUX,AUX,VERB,VERB,be
21728,1785,3,great,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,great
21729,1785,4,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
21730,1786,0,Craig,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PROPN,Craig
21731,1786,1,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21732,1786,2,Nate,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nate
21733,1786,3,are,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
21734,1786,4,wonderful,ADJ,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,wonderful
21735,1786,5,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21736,1787,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
21737,1787,1,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know
21738,1787,2,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now
21739,1787,3,where,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,where
21740,1787,4,to,PART,PART,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,PRON,to
21741,1787,5,get,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,get
21742,1787,6,all,DET,PRON,ADJ,ADJ,PRON,ADJ,PRON,PRON,PRON,PRON,PRON,all
21743,1787,7,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
21744,1787,8,my,PRON,PRON,PRON,PRON,DET,PRON,PRON,PRON,PRON,PRON,DET,my
21745,1787,9,wine,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,wine
21746,1787,10,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21747,1787,11,beer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,beer
21748,1787,12,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21749,1788,0,No,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,no
21750,1788,1,need,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,need
21751,1788,2,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
21752,1788,3,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go
21753,1788,4,to,ADP,ADP,ADP,ADP,ADP,ADP,VERB,ADP,ADP,ADP,ADP,to
21754,1788,5,a,DET,DET,DET,DET,DET,DET,PRON,DET,DET,DET,DET,a
21755,1788,6,grocer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,grocer
21756,1788,7,again,ADV,ADV,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,again
21757,1788,8,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21758,1789,0,Excellent,ADJ,ADJ,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,excellent
21759,1789,1,energy,NOUN,NOUN,ADJ,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,energy
21760,1789,2,efficiency,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,efficiency
21761,1790,0,Compact,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Compact
21762,1790,1,'s,PART,PART,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,'s
21763,1790,2,Corona,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADJ,NOUN,ADJ,Corona
21764,1790,3,dryers,NOUN,NOUN,AUX,AUX,AUX,AUX,AUX,AUX,AUX,NOUN,NOUN,dryer
21765,1790,4,remove,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,remove
21766,1790,5,at,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,at
21767,1790,6,least,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,least
21768,1790,7,twice,ADV,DET,DET,DET,DET,DET,DET,DET,DET,DET,NUM,twice
21769,1790,8,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as
21770,1790,9,much,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,much
21771,1790,10,water,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,water
21772,1790,11,as,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,as
21773,1790,12,the,DET,DET,DET,DET,PRON,PRON,PRON,DET,DET,DET,DET,the
21774,1790,13,previous,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,previous
21775,1790,14,dryers,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,dryer
21776,1790,15,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
21777,1790,16,allowing,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,allow
21778,1790,17,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
21779,1790,18,production,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,production
21780,1790,19,increase,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,increase
21781,1790,20,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
21782,1790,21,over,ADV,ADP,ADP,ADP,ADP,ADP,ADV,ADV,ADV,ADV,ADV,over
21783,1790,22,10,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,10
21784,1790,23,%,SYM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,%
21785,1790,24,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,CCONJ,and
21786,1790,25,a,DET,DET,DET,DET,DET,ADV,ADV,VERB,ADV,VERB,VERB,a
21787,1790,26,significant,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NUM,NUM,NUM,NUM,NUM,significant
21788,1790,27,energy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,energy
21789,1790,28,saving,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,saving
21790,1790,29,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21791,1791,0,We,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,we
21792,1791,1,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,would
21793,1791,2,like,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,like
21794,1791,3,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
21795,1791,4,thank,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,thank
21796,1791,5,our,PRON,PRON,DET,DET,DET,DET,DET,DET,DET,DET,DET,our
21797,1791,6,emergency,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,emergency
21798,1791,7,plumbers,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,plumber
21799,1791,8,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,who
21800,1791,9,visted,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,visit
21801,1791,10,our,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,our
21802,1791,11,shop,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,shop
21803,1791,12,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
21804,1791,13,Morningside,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Morningside
21805,1791,14,Road,PROPN,PROPN,ADV,ADV,ADV,ADV,ADV,ADV,PROPN,PROPN,PROPN,Road
21806,1791,15,today,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,PUNCT,today
21807,1791,16,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21808,1792,0,A,DET,DET,ADV,ADV,ADV,ADV,ADV,ADJ,ADJ,ADJ,ADJ,a
21809,1792,1,fast,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fast
21810,1792,2,service,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,service
21811,1792,3,",",PUNCT,PUNCT,AUX,AUX,AUX,AUX,AUX,AUX,NOUN,NOUN,NOUN,","
21812,1792,4,saved,VERB,VERB,PART,PART,PART,VERB,VERB,VERB,VERB,ADP,ADP,save
21813,1792,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
21814,1792,6,bad,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bad
21815,1792,7,situation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,situation
21816,1792,8,getting,VERB,VERB,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,VERB,get
21817,1792,9,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
21818,1792,10,lot,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,lot
21819,1792,11,worse,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bad
21820,1792,12,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21821,1793,0,many,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,many
21822,1793,1,thanks,NOUN,NOUN,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,thanks
21823,1793,2,2scompany,PROPN,NUM,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,2scompany
21824,1793,3,...,PUNCT,PUNCT,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,...
21825,1794,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
21826,1794,1,best,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good
21827,1794,2,Thai,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Thai
21828,1794,3,food,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,food
21829,1794,4,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
21830,1794,5,'ve,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,have
21831,1794,6,ever,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ever
21832,1794,7,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
21833,1794,8,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
21834,1794,9,Australia,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Australia
21835,1794,10,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
21836,1794,11,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very
21837,1794,12,fresh,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fresh
21838,1794,13,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADP,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21839,1794,14,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so
21840,1794,15,much,ADJ,ADJ,ADP,ADP,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,much
21841,1794,16,favor,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,favor
21842,1794,17,of,ADP,ADP,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADP,ADP,ADP,ADP,of
21843,1794,18,authentic,ADJ,ADJ,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,authentic
21844,1794,19,Thai,ADJ,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Thai
21845,1794,20,.,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,.
21846,1795,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
21847,1795,1,restaurant,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,restaurant
21848,1795,2,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,PUNCT,PUNCT,PUNCT,be
21849,1795,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
21850,1795,4,most,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,most
21851,1795,5,beautiful,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,beautiful
21852,1795,6,thai,ADJ,PROPN,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Thai
21853,1795,7,restaurant,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,restaurant
21854,1795,8,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
21855,1795,9,Geelong,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Geelong
21856,1795,10,...,PUNCT,PUNCT,PRON,PRON,PRON,PRON,PUNCT,PRON,PRON,PRON,PRON,...
21857,1795,11,just,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,just
21858,1795,12,love,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,love
21859,1795,13,it,PRON,PRON,PRON,PRON,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,it
21860,1796,0,Fresh,ADJ,ADJ,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fresh
21861,1796,1,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,PROPN,and
21862,1796,2,unic,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,unique
21863,1796,3,!,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,!
21864,1797,0,Very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very
21865,1797,1,professional,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,professional
21866,1797,2,",",PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,","
21867,1797,3,talented,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,talented
21868,1797,4,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
21869,1797,5,unic,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,unique
21870,1797,6,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21871,1797,7,fresh,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fresh
21872,1797,8,work,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,work
21873,1797,9,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21874,1798,0,Paula,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PROPN,PROPN,PROPN,Paula
21875,1798,1,has,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
21876,1798,2,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
21877,1798,3,amazing,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,amazing
21878,1798,4,gift,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,gift
21879,1798,5,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for
21880,1798,6,creativity,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,creativity
21881,1798,7,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADJ,","
21882,1798,8,vision,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,vision
21883,1798,9,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21884,1798,10,the,DET,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,the
21885,1798,11,ability,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ability
21886,1798,12,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
21887,1798,13,combine,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,combine
21888,1798,14,art,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,art
21889,1798,15,to,ADP,ADP,CCONJ,CCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
21890,1798,16,/,SYM,SYM,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,/
21891,1798,17,with,ADP,ADP,ADP,ADP,CCONJ,ADP,ADP,ADP,CCONJ,ADP,ADP,with
21892,1798,18,commercial,ADJ,ADJ,DET,DET,DET,DET,DET,DET,DET,DET,DET,commercial
21893,1798,19,purpose,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,purpose
21894,1798,20,.,PUNCT,PUNCT,PUNCT,PUNCT,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21895,1799,0,Bravo,INTJ,PROPN,PROPN,PROPN,INTJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,bravo
21896,1799,1,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PROPN,PROPN,PROPN,!
21897,1800,0,OK,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,ok
21898,1800,1,Food,NOUN,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,food
21899,1800,2,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
21900,1800,3,Slow,ADJ,ADJ,PROPN,PROPN,ADJ,ADJ,ADJ,PROPN,ADJ,ADJ,ADJ,slow
21901,1800,4,service,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,service
21902,1801,0,The,DET,DET,DET,DET,DET,DET,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,the
21903,1801,1,food,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,food
21904,1801,2,was,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,be
21905,1801,3,incredibly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,incredibly
21906,1801,4,bland,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bland
21907,1801,5,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21908,1802,0,Their,PRON,PRON,DET,DET,DET,X,X,X,X,X,X,their
21909,1802,1,Thali,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,thali
21910,1802,2,was,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
21911,1802,3,not,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,not
21912,1802,4,brought,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,bring
21913,1802,5,out,ADV,ADP,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,out
21914,1802,6,as,SCONJ,SCONJ,SCONJ,SCONJ,CCONJ,CCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,as
21915,1802,7,described,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADJ,ADJ,ADJ,ADV,describe
21916,1802,8,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,(
21917,1802,9,no,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,no
21918,1802,10,saag,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,saag
21919,1802,11,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,)
21920,1802,12,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
21921,1803,0,Expensive,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,expensive
21922,1803,1,for,ADP,ADP,ADP,ADP,VERB,ADP,ADP,ADP,ADP,ADP,ADP,for
21923,1803,2,the,DET,DET,DET,DET,DET,ADJ,DET,DET,DET,DET,ADJ,the
21924,1803,3,level,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,level
21925,1803,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
21926,1803,5,food,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,food
21927,1803,6,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
21928,1803,7,the,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,the
21929,1803,8,quality,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,quality
21930,1803,9,of,ADP,ADP,ADP,ADP,ADP,NOUN,ADP,ADP,ADP,ADP,ADP,of
21931,1803,10,service,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,service
